kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	FELDA LURAH BILUT	2453	1569	613	258	13	5	8	1567	7	613	266	1569	1	1		613	269
2	KAMPUNG LEBU	835	789	3	29	14	3	11	790	2	3	40	789				3	43
3	BANDAR BENTONG	2714	589	1997	101	27	21	6	580	30	1997	107	593	7	2	2	1997	113
4	KEMANSUR	3771	312	3356	96	7	5	2	316	1	3356	98	312				3356	103
5	CHAMANG	1563	145	1257	150	11	8	3	144	9	1257	153	145	1			1257	160
6	REPAS	1479	328	1032	114	5	2	3	323	7	1032	117	328	1			1032	118
7	CHAMANG LUAR	1889	821	652	408	8	2	6	821	2	652	414	821				652	416
8	CHAMANG BAHARU	1360	510	621	147	82	74	8	515	69	621	155	510	1			621	228
9	DESA DAMAI	2469	1411	690	344	24	9	15	1378	42	690	359	1413	1	1	3	690	361
10	SUNGAI PENJURING	568	13	443	106	6	5	1	12	6	443	107	13				443	112
