kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BISHOPGATE ST	115		115		0					115						115	
2	CARPENTER ST	414		410		4	3	1		3	410	1		1	1	1	410	1
3	CHINA ST	286	1	285		0			1		285		1				285	
4	EWE HAI ST	235		234		1	1			1	234			1			234	
5	MAIN BAZAAR	585	6	576		3	2	1	4	4	576	1	6	1	1		576	1
6	MCDOUGAL RD	56		46		10	10			10	46			6	3	1	46	
7	JALAN TUN HJ OPENG	102	3	98		1		1	3		98	1	3				98	1
8	TEMPLE ST	29		28		1		1			28	1					28	1
9	UPPER CHINA ST	229		229		0					229						229	
10	LEBOH WAYANG	321	1	319		1	1		1	1	319		1	1			319	
