kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	HOTEL GENTING HIGHLANDS	675	140	474	49	12	1	11	139	2	474	60	141				474	60
2	BEREK POLIS	15	13			2	2		14	1			13		2			
3	RSC I GENTING HIGHLAND	198	40	135	20	3	2	1	40	2	135	21	40		2		135	21
4	RSC II GENTING HIGHLAND	76	24	43	5	4	4		25	3	43	5	24	1	1		43	7
5	RIA APARTMENT GENTING HIGHLAND	16	6	10		0			6		10		6				10	
6	HIGHLAND BASEMENT	21	2	17	1	1	1		2	1	17	1	2	1			17	1
7	PELANGAI QUARTERS	8	6	2		0			6		2		6				2	
8	CAR PARK QUARTERS	4	1	2	1	0			1		2	1	1				2	1
9	R & C 111 G HIGHLANDS	12	8	2	1	1	1		8	1	2	1	8	1			2	1
10	RSC III GENTING HIGHLANDS	98	41	46	9	2	1	1	41	1	46	10	41				46	11
11	RSC IV GENTING HIGHLANDS	55	7	40	7	1	1		8		40	7	7				40	8
12	RSC V	168	18	141	3	6	4	2	19	3	141	5	18		1		141	8
13	RSC VI GENTING HIGHLANDS	2	1	1		0			1		1		1				1	
14	RSC VII GENTING HIGHLANDS	9	4	3	1	1	1		5		3	1	4				3	2
701	BALAI POLIS GENTING HIGHLANDS	25	20	1		4	3	1	20	3	1	1	20	1	1		1	2
