kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LADANG BUKIT JALIL	246	19	54	173	0			19		54	173	19				54	173
2	TAMAN ESPLANAD BUKIT JALIL	396	5	384	7	0			5		384	7	5				384	7
3	KG MUHIBBAH	529	52	135	338	4		4	52		135	342	52				135	342
4	JALIL DAMAI APART / SUTERA JALIL	304	29	256	16	3	2	1	30	1	256	17	30	1			256	17
5	GREENFIELD APART	86	7	73	4	2	1	1	8		73	5	7				73	6
6	GREEN AVENUE CONDO	50	3	41	6	0			3		41	6	3				41	6
7	TAMAN ALAM SUTERA	95	22	66	7	0			22		66	7	22				66	7
8	TAMAN LTAT	135	124	6	3	2	2		125	1	6	3	124		1		6	4
9	TAMAN IMPIAN INDAH / PARAGON HEIGHTS	336	85	180	65	6	4	2	89		180	67	85				180	71
10	APARTMENT ANJUNG HIJAU	73	2	70	1	0			2		70	1	2				70	1
11	APARTMENT SRI RAKYAT	465	249	157	45	14	8	6	256	1	157	51	250		1		157	57
12	PPR BUKIT JALIL / PINGGIRAN BUKIT JALIL	246	151	48	39	8	5	3	156		48	42	151				48	47
13	BALAI BOMBA BUKIT JALIL	8	8			0			8				8					
701	BALAI POLIS BUKIT JALIL	76	65	1	3	7	7		68	4	1	3	67	1	1		1	6
801	PENGUNDI TIDAK HADIR	4		3	1	0					3	1					3	1
