kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PECKY PARK	80		75		5	2	3		2	75	3			2		75	3
2	PEACE ROAD	699	2	684		13	13		3	12	684		2	8	5		684	
3	SG APONG ROAD WEST	161	6	151		4	4		6	4	151		6	3	1		151	
4	CHAWAN ROAD EAST	1570	5	1505		60	59	1	12	52	1505	1	5	38	21		1505	1
5	FOOCHOW ROAD NO 1	3222	171	2934		117	106	11	171	106	2934	11	171	80	26		2934	11
6	FOOCHOW ROAD 2	764	1	752		11	10	1	1	10	752	1	1	5	4	1	752	1
7	SEKAMA LOTS EAST	168	1	164		3	3		1	3	164		1	1	1	1	164	
8	THREE HILLS PARK	665	1	656		8	4	4	1	4	656	4	1	2	1	1	656	4
9	YONG KWONG PARK	64		64		0					64						64	
10	KWONG MENG PARK	215		212		3	3			3	212			1	1	1	212	
11	KUCHING GARDEN	233	1	220		12	10	2	1	10	220	2	1	6	4		220	2
12	TMN SOON HONG KCH BY-PASS	138	1	136		1	1			2	136		1		1		136	
13	KALI GARDEN	472	7	454		11	10	1	7	10	454	1	7	4	6		454	1
14	JLN FOOCHOW SELATAN	79	2	76		1		1	2		76	1	2				76	1
15	TAMAN ORCHID	59		57		1	1			1	57				1		57	
