kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN SS 22/19	11	2	9		0			2		9		2				9	
2	JLN SS 22/21	11	3	8		0			3		8		3				8	
3	JLN SS 22/23	29	4	24		1	1		5		24		4				24	1
4	JLN SS 22/25	17	1	16		0			1		16		1				16	
5	JLN SS 22/27	415	58	342	13	2	1	1	59		342	14	58				342	15
6	JLN SS 22/27A	121	26	94		1		1	26		94	1	26				94	1
7	JLN SS 22/29	148	26	117	4	1		1	26		117	5	26				117	5
8	JLN SS 22/31	94	26	66		2		2	26		66	2	26				66	2
9	JLN SS 22/32	327	24	281	16	6		6	23	1	281	22	24				281	22
10	JLN SS 22/33	60	6	49	5	0			6		49	5	6				49	5
11	JLN SS 22/34	168	11	140	15	2	2		11	2	140	15	11				140	17
12	JLN SS 22/35	90	9	79	1	1		1	9		79	2	9				79	2
13	JLN SS 22/36	91	5	77	6	3	1	2	5	1	77	8	5				77	9
14	JLN SS 22/37	160	24	111	21	4		4	24		111	25	24				111	25
15	JLN SS 22/38	82	29	53		0			29		53		29				53	
16	JLN SS 22/39	198	20	168	2	8	1	7	20	1	168	9	20		1		168	9
17	JLN SS 22/39A	50	4	45		1		1	4		45	1	4				45	1
18	JLN SS 22/39B	50	4	46		0			4		46		4				46	
19	JLN SS 22/40	55		52	3	0					52	3					52	3
20	JLN SS 22/42	58	2	50	1	5		5	2		50	6	2				50	6
21	JLN SS 22/43	33	14	12	2	5		5	14		12	7	14				12	7
22	JLN SS 22/44	98	12	84	1	1		1	12		84	2	12				84	2
23	JLN SS 22/45	4		2	2	0					2	2					2	2
24	JLN SS 22/46	65	13	52		0			13		52		13				52	
25	JLN SS 22/47	15	5	6	4	0			5		6	4	5				6	4
26	JLN SS 22/48	2		2		0					2						2	
27	JLN SS 22/57	2	1	1		0			1		1		1				1	
28	JLN SS 22/32A	13	9	4		0			9		4		9				4	
29	JLN SS 22/34A	3		2	1	0					2	1					2	1
801	PENGUNDI TIDAK HADIR	3	1		2	0			1			2	1					2
