kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN TENGAH	183	61	66	54	2	1	1	62		66	55	61				66	56
2	FLAT JLN TENGAH BLK 7	65	15	42	8	0			15		42	8	15				42	8
3	FLAT JLN TENGAH BLK 70	44	11	29	3	1		1	11		29	4	11				29	4
4	FLAT JLN TENGAH BLK 3	58	12	25	19	2		2	12		25	21	12				25	21
5	FLAT JLN MAYANG PASIR BLK 82	34	9	20	5	0			9		20	5	9				20	5
6	FLAT JLN TENGAH BLK 5	61	18	24	19	0			18		24	19	18				24	19
7	FLAT JLN TENGAH BLK 2	70	13	41	15	1		1	13		41	16	13				41	16
8	FLAT JLN TENGAH BLK 4	40	15	20	4	1		1	15		20	5	15				20	5
9	FLAT JLN TENGAH BLK 6	40	12	18	10	0			12		18	10	12				18	10
10	FLAT JLN TENGAH BLK 8	74	17	39	18	0			17		39	18	17				39	18
11	FLAT JLN TENGAH BLK 10	68	22	28	17	1		1	22		28	18	22				28	18
12	FLAT JLN MAYANG PASIR BLK 74	58	24	31	3	0			24		31	3	24				31	3
13	FLAT JLN MAYANG PASIR BLK 76	52	17	25	10	0			17		25	10	17				25	10
14	FLAT JLN MAYANG PASIR BLK 80	34	10	16	7	1	1		10	1	16	7	10				16	8
15	FLAT JLN MAYANG PASIR BLK 78	52	16	28	8	0			16		28	8	16				28	8
16	FLAT JLN TENGAH BLK 1	163	30	100	30	3		3	30		100	33	30				100	33
17	PANGSAPURI MAYANG	46	16	19	10	1		1	16		19	11	16				19	11
18	FLAT JALAN MAYANG PASIR BLK 72	148	27	88	29	4		4	26	1	88	33	27				88	33
19	FLAT JLN TENGAH BLK 9	188	69	82	35	2		2	69		82	37	69				82	37
20	PERUMAHAN POLIS BAYAN BARU	7	6		1	0			6			1	6					1
21	ELITE HEIGHTS	27	2	19	5	1		1	2		19	6	2				19	6
701	BALAI POLIS BAYAN BARU	95	80		4	11	8	3	85	3		7	80		1			14
