kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	AYER HANGAT	21297	20198	289	627	183	107	76	19984	321	289	703	20211	23	4	3	289	767
2	KUAH	21400	18274	2494	434	197	104	93	18282	96	2494	527	18284	22	9	2	2494	588
