kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SKRANG	491	2	6		483	483		5	480	6		2	480	2	1	6	
2	ENTEBAN	499	6	6		487	486	1	19	473	6	1	6	484		2	6	1
3	ENTALAU	128	1	1		126	126		5	122	1		1	126			1	
4	SEMANJU	898	6	17		875	875		11	870	17		6	871		4	17	
5	KASENDUH	492	3	5		484	484		10	477	5		3	480	3	1	5	
6	ENGKILILI	893	59	661		173	173		66	166	661		59	169	4		661	
7	TABUT	485		6		479	479		3	476	6			475	2	2	6	
8	AUR	515	3	10		502	502		14	491	10		3	495	6	1	10	
9	PENTIK	1430	10	19		1401	1400	1	49	1361	19	1	10	1378	10	12	19	1
10	JUKAT	273	1	3		269	269		5	265	3		1	262	7		3	
11	SELADONG	108				108	108			108				108				
12	AKUP	158				158	158		3	155				157	1			
13	MARUTIH	265	1	2		262	262		6	257	2		1	262			2	
14	MUJAN	289		1		288	288		1	287	1			287	1		1	
15	KUJOH	171	1			170	170		3	168			1	169		1		
16	SPLU	369	2	11		356	356		11	347	11		2	355		1	11	
17	MERINDUN	383	7	6		370	370		14	363	6		7	366	3	1	6	
18	TAWAI	139	2	1		136	136		5	133	1		2	131	4	1	1	
19	BASI	391	7	10		374	374		6	375	10		7	372	2		10	
20	GELIGAU	200	1	10		189	189		4	186	10		1	188	1		10	
21	SEDARAT	796	6	175		615	615		22	599	175		6	605	5	5	175	
22	MAROP	649	14	276		359	359		23	350	276		14	358	1		276	
23	MERIO	343	1	26		316	316		12	305	26		1	313	3		26	
24	MERBONG	655	86	109		460	455	5	97	444	109	5	86	442	7	6	109	5
