kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PARIT HAJI YUSOF	1533	1521	4		8		8	1518	3	4	8	1521				4	8
2	SRI MENDAPAT	957	946	4	3	4	3	1	942	7	4	4	946				4	7
3	KAMPONG HAJI GHAFFAR	948	929	2	5	12		12	927	2	2	17	929				2	17
4	ASAM BUBOK	1226	1215	3		7	1	6	1213	3	3	6	1215	1			3	6
5	SUNGAI RAMBOT	1010	997	2	1	10		10	997		2	11	997				2	11
6	AYER HITAM SELATAN	3195	2893	257	30	15	3	12	2888	8	257	42	2895				257	43
7	AYER HITAM UTARA	782	726	30	21	5	1	4	726	1	30	25	726		1		30	25
8	BANDAR AYER HITAM BARAT	2483	1607	755	94	27	4	23	1609	2	755	117	1608	1			755	119
9	BANDAR AYER HITAM TIMOR	1844	404	1405	17	18		18	403	1	1405	35	404				1405	35
10	PARIT SEMARANG	1902	1892	2	4	4	2	2	1891	3	2	6	1892	1			2	7
11	PARIT QUARRY	2184	2170	2		12	1	11	2165	6	2	11	2171				2	11
12	SABAK UNI	1507	1274	211	7	15	1	14	1273	2	211	21	1275				211	21
13	PARIT HAJI ALI	739	734	1	2	2		2	730	4	1	4	734				1	4
14	PARIT SIMPANG TENGAH	944	938	1		4	1	3	936	3	1	3	939				1	3
