kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BENDANG BARU	1216	1002	159	37	18	6	12	1004	4	159	49	1004	1		1	159	51
2	KAMPUNG GELAM	1189	1168	4	5	12	6	6	1172	2	4	11	1169	3			4	13
3	KEDAWANG	1317	1296	4	11	6	3	3	1298	1	4	14	1297	1			4	15
4	PANTAI CHENANG	1558	1500	34	8	16	8	8	1505	3	34	16	1501	1			34	22
5	TEMONYONG	1154	1149		4	1	1		1150			4	1149					5
6	KAMPUNG BAYAS	1216	1200	5	4	7	4	3	1201	3	5	7	1200				5	11
7	SUNGAI MENGHULU	2704	1575	1018	81	30	7	23	1580	2	1018	104	1576				1018	110
8	KELIBANG	2299	1865	385	34	15	3	12	1865	3	385	46	1865		1		385	48
9	DUNDONG	1983	1446	393	113	31	22	9	1443	25	393	122	1447	5	3		393	135
10	PULAU DAYANG BUNTING	370	367		1	2	1	1	368			2	367					3
11	LUBOK CHEMPEDAK	470	468	1		1		1	466	2	1	1	468				1	1
12	KAMPUNG TUBA	1105	1104			1		1	1101	3		1	1104					1
13	KUAH	2918	2289	479	125	24	13	11	2292	10	479	136	2291	2	1	1	479	143
14	KAMPUNG BUKIT MALUT	1901	1845	12	11	33	30	3	1837	38	12	14	1846	9	4		12	30
