kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SEMAWANG	355	48	5		302	297	5	325	20	5	5	48				5	302
2	DANDULIT	739	60	2		677	604	73	655	9	2	73	60	1		1	2	675
3	GUM-GUM	3295	1498	203	9	1585	1246	339	2548	196	203	348	1501	19	2	2	203	1568
4	SANDALA	875	124	393		358	332	26	257	199	393	26	124	1		1	393	356
5	JALAN LABUK	3155	337	2041	17	760	653	107	736	254	2041	124	339	7	1		2041	767
6	SUNGAI DUSUN	1166	292	18	6	850	748	102	621	419	18	108	292	19		2	18	835
7	JAYA BAKTI	930	367	3	3	557	514	43	712	169	3	46	370	6	1	2	3	548
8	PULAU LIBARAN	212	15			197	101	96	116			96	15	3	1			193
9	SUNGAI TIRAM	1024	235	29	2	758	672	86	855	52	29	88	237	7		1	29	750
10	BATU 25 JALAN LABUK	709	404	8		297	237	60	543	98	8	60	404	6		2	8	289
