kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPONG BATU 18	174	165	1	7	1	1		166		1	7	165				1	8
2	KAMPONG CHELOGEH	74	38			36	36		41	33			38					36
3	KG KAPAL	70	60		7	3	3		62	1		7	61	1				8
4	KG JERAM KEDAH	230	7	1		222	222		24	205	1		7				1	222
5	PEKAN ULU BERANANG	740	276	387	72	5	1	4	276	1	387	76	276				387	77
6	KG LUMBONG JERNEH	35	34			1		1	34			1	34					1
7	KG ULU BERANANG	209	106	74	2	27	21	6	106	21	74	8	106				74	29
8	LADANG SG BERANANG	174	10	5	159	0			10		5	159	10				5	159
9	KG BUKIT KEPONG	10	10			0			10				10					
10	TAMAN MELATI ULU BERANANG	11	7	2	2	0			7		2	2	7				2	2
