kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPUNG BENDANG PULAU	1341	1339			2	1	1	1336	4		1	1339					2
2	KAMPUNG LAUT	2459	2456		1	2		2	2443	13		3	2456					3
3	KOK PASIR	2539	2532	2		5		5	2524	8	2	5	2532				2	5
4	MORAK	2883	2866	13	1	3	2	1	2866	2	13	2	2866				13	4
5	PALEKBANG	1540	1533	1	3	3	1	2	1530	4	1	5	1533				1	6
6	PASIR PEKAN HILIR	1634	1630	2	1	1		1	1626	4	2	2	1630				2	2
7	PALOH	2047	2019	22	3	3	1	2	2017	3	22	5	2019				22	6
8	PASIR PEKAN	2558	2529	19	2	8	2	6	2528	3	19	8	2529				19	10
9	KAMPUNG BHARU SUNGAI	2065	1835	216	8	6	4	2	1835	4	216	10	1835		1		216	13
10	KUTAN	3804	3722	61	3	17	2	15	3717	7	61	18	3722	1			61	19
11	ALOR PASIR	2649	2601	41	1	6	3	3	2599	5	41	4	2602				41	6
12	KAMPUNG DALAM KOTA KUBANG LABU	2556	2526	17	4	8	3	5	2525	4	17	9	2527				17	11
