kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN PERMAS JAYA	46	14	27	3	2	1	1	14	1	27	4	14				27	5
2	KG TASEK	11	8	3		0			8		3		8				3	
3	JLN PERMAS 1/1	305	67	109	128	1		1	66	1	109	129	67				109	129
4	JLN PERMAS 1/2	9	2	6	1	0			2		6	1	2				6	1
5	JLN PERMAS 1/3	42	3	27	12	0			3		27	12	3				27	12
6	JLN PERMAS 1/4	199	62	32	90	15	13	2	73	2	32	92	62	1	1		32	103
7	JLN PERMAS 1/5	108	78	14	14	2		2	78		14	16	78				14	16
8	JLN PERMAS 1/6	22	3	16	1	2	1	1	3	1	16	2	3				16	3
9	JLN PERMAS 1/7	128	95	27	3	3	2	1	97		27	4	95				27	6
10	JLN PERMAS 1/8	184	103	72	3	6	1	5	104		72	8	103			1	72	8
11	JLN PERMAS 1/9	75	6	52	17	0			6		52	17	6				52	17
12	JLN PERMAS 1/10	134	75	59		0			75		59		75				59	
13	JLN PERMAS 1/11	113	1	71	41	0			1		71	41	1				71	41
14	JLN PERMAS 1/12	75	56	7	8	4	1	3	56	1	7	11	56	1			7	11
15	JLN PERMAS 1/13	174	116	22	29	7		7	116		22	36	116				22	36
16	JLN PERMAS 1/14	148	137	7	1	3	1	2	138		7	3	137	1			7	3
17	JLN PERMAS 1/15	50	49			1	1		50				49					1
18	JLN PERMAS 1/16	104	85	9	9	1		1	85		9	10	85				9	10
19	JLN PERMAS 1/17	103	90	7	4	2		2	90		7	6	90				7	6
20	JLN PERMAS 1/18	40	33		5	2		2	33			7	33					7
21	JLN PERMAS 1/19	39		3	36	0					3	36					3	36
22	JLN PERMAS 1/20	68	65			3	2	1	65	2		1	65	2				1
23	JLN PERMAS 1/21	32	24	1	5	2	1	1	25		1	6	24				1	7
24	JLN PERMAS 1/22	79	7	69	3	0			7		69	3	7				69	3
25	JLN PERMAS 1/23	113	1	102	9	1	1		2		102	9	1				102	10
26	JLN PERMAS 1/24	153	2	141	9	1	1		2	1	141	9	2				141	10
27	JLN PERMAS 1/25	14		14		0					14						14	
28	JLN PERMAS 1/26	94	9	74	11	0			9		74	11	9				74	11
29	JLN PERMAS 1/27	99	10	84	5	0			10		84	5	10				84	5
30	JLN PERMAS 1/28	53	6	43	4	0			6		43	4	6				43	4
31	JLN PERMAS 1/29	64	6	40	17	1		1	6		40	18	6				40	18
32	JLN PERMAS 1/30	57	3	51	3	0			3		51	3	3				51	3
33	JLN PERMAS 1/31	77	7	63	1	6	6		10	3	63	1	7				63	7
34	JLN PERMAS 1/32	31	6	19	6	0			6		19	6	6				19	6
35	JLN PERMAS 1/33	33	3	27	3	0			3		27	3	3				27	3
36	JLN PERMAS 1/34	108	11	86	11	0			11		86	11	11				86	11
37	JLN PERMAS 1 1/5	5	2	3		0			2		3		2				3	
