kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SOLOK AYER RAJAH	51		50		1		1			50	1					50	1
2	JLN TUNKU ABDUL RAHMAN	148	3	129	13	3	2	1	3	2	129	14	3		2		129	14
3	JALAN BIGGS	29	2	20	7	0			2		20	7	2				20	7
4	JALAN BROWN	112	8	81	17	6		6	8		81	23	8				81	23
5	JALAN BURMA	191	1	157	17	16	9	7	1	9	157	24	1	2	1		157	30
6	JLN CANTONMENT	115		102	11	2		2			102	13					102	13
7	JALAN GOTTLIEB	85	2	71	11	1		1	2		71	12	2				71	12
8	LORONG KUCHING	73		69	1	3	1	2		1	69	3					69	4
9	JALAN MACALISTER	16	1	7	8	0			1		7	8	1				7	8
10	JALAN NUNN	7	1	6		0			1		6		1				6	
11	PARK ROAD	15	2	8	5	0			2		8	5	2				8	5
12	LORONG PULAU TIKUS	113		111	2	0					111	2					111	2
13	LEBOH RAYA ROSE	85	31	32	19	3		3	31		32	22	31				32	22
14	JALAN SCOTT	108		104	3	1		1			104	4					104	4
15	WESTERN AVENUE	25		21	4	0					21	4					21	4
16	JALAN UTAMA	77	10	49	17	1		1	10		49	18	10				49	18
17	JALAN WRIGHT	39		38	1	0					38	1					38	1
18	TAMAN AYER RAJAH	169	2	155	8	4	1	3	2	1	155	11	2		1		155	11
19	JALAN BROTHER JAMES	50		50		0					50						50	
20	LENGKOK NUNN	57		53	2	2		2			53	4					53	4
21	SOLOK SCOTT	9	1	6	2	0			1		6	2	1				6	2
22	JALAN BERJAYA	70		70		0					70						70	
23	LEBOH RAYA SCOTT	109		106	2	1		1			106	3					106	3
24	LORONG BERJAYA	115		115		0					115						115	
25	BERJAYA CRESCENT	124		119	4	1		1			119	5					119	5
26	BERJAYA AVENUE	56		56		0					56						56	
27	LORONG AMAN	50		49	1	0					49	1					49	1
28	TAMAN BERJAYA	266		254	11	1		1			254	12					254	12
