kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN 223	12	2	5	5	0			2		5	5	2				5	5
2	JLN 227	13		6	7	0					6	7					6	7
3	JLN 229	144	120	6	18	0			118	2	6	18	120				6	18
4	JLN 51A/222	22	5	12	5	0			5		12	5	5				12	5
5	JLN 51A/223B	159	48	94	17	0			48		94	17	48				94	17
6	JLN 51A/223C	61	30	28	3	0			30		28	3	30				28	3
7	JLN 51A/224	944	469	162	283	30	6	24	474	1	162	307	470	1			162	311
8	JLN 51A/225	16	3	8	3	2	1	1	3	1	8	4	3	1			8	4
9	JLN 51A/226	141	49	77	14	1	1		49	1	77	14	49			1	77	14
10	JLN 51A/227	14	2	6	6	0			2		6	6	2				6	6
11	JLN 51A/227A	3	1	2		0			1		2		1				2	
12	JLN 51A/227C	3		2	1	0					2	1					2	1
13	JLN 51A/228	157	43	80	34	0			43		80	34	43				80	34
14	JLN 51A/229	210	126	17	63	4		4	126		17	67	126				17	67
15	JLN 51A/230	237	105	89	41	2		2	105		89	43	105				89	43
16	JLN 51A/231	22	17	5		0			17		5		17				5	
17	JLN 51A/232	236	138	48	50	0			138		48	50	138				48	50
18	JLN 51A/233	49	32	9	8	0			32		9	8	32				9	8
19	JLN 51A/234	216	127	51	32	6		6	127		51	38	127				51	38
20	JLN 51A/235	73	25	30	13	5		5	25		30	18	25				30	18
21	JLN 51A/237	87	18	65	4	0			18		65	4	18				65	4
22	JLN 51A/237A	5	5			0			5				5					
23	JLN 51A/237B	48	23	17	8	0			23		17	8	23				17	8
24	JLN 51A/239	60	14	39	7	0			14		39	7	14				39	7
25	JLN 51A/241	138	34	73	25	6		6	34		73	31	34				73	31
26	JLN 51A/243	13		3	10	0					3	10					3	10
27	KG BAIDURI	521	249	28	237	6		6	248	1	28	243	249				28	243
28	JLN 238	1	1			0			1				1					
29	JLN 51A/223	9	2	5	1	1	1		3		5	1	2				5	2
30	JLN 51A/235A	30	2	26	2	0			2		26	2	2				26	2
31	JLN 51A/244	8	5	2		1		1	5		2	1	5				2	1
32	BLOK A TMN IMPIAN BAIDURI	37	17	8	11	1		1	17		8	12	17				8	12
33	TMN IMPIAN BAIDURI	103	39	16	42	6	1	5	39	1	16	47	39	1			16	47
34	BLK B TMN IMPIAN BAIDURI	36	11		24	1	1		12			24	11					25
