kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BATU HITAM	807	799	3	1	4		4	797	2	3	5	799				3	5
2	KG BAHAGIA	194	187	3	2	2	1	1	187	1	3	3	187	1			3	3
3	KG BAHARU BESERAH	64	59	5		0			59		5		59				5	
4	RRM BATU HITAM	234	232	1		1	1		233		1		233				1	
5	PERKAMPUNGAN BATU HITAM	107	106			1		1	106			1	106					1
6	BANDAR DAMANSARA	437	394	21	20	2		2	394		21	22	394				21	22
7	TMN BATU HITAM INDAH	25	25			0			25				25					
8	TMN BESERAH MAKMUR	6	6			0			6				6					
9	TMN BATU HITAM	61	60			1	1		61				60					1
10	KG BUKIT GELUGOR	102	100		1	1	1		100	1		1	100		1			1
11	BEREK POLIS	19	19			0			19				19					
701	BALAI POLIS BESERAH	35	31		1	3	3		31	3		1	31	1				3
801	PENGUNDI TIDAK HADIR	2	2			0			2				2					
