kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG MERUAL	61	60	1		0			60		1		60				1	
2	KG SRI MENANTI	96	72	22	1	1	1		72	1	22	1	72				22	2
3	KG SUNGAI LAYANG	57	57			0			57				57					
4	KG TANAH DATAR	106	106			0			106				106					
5	KG TG BACHANG	65	63	2		0			62	1	2		63				2	
6	KG TG BERINGIN	127	120	6		1	1		120	1	6		121				6	
7	KG ULU JUAR	11	11			0			11				11					
8	KG UMOR	45	45			0			45				45					
9	PEKAN SRI MENANTI	72	59	11	2	0			59		11	2	59				11	2
701	BALAI POLIS SRI MENANTI	13	13			0			11	2			13					
