kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SUNGAI RUAN	3861	70	3629	150	12	6	6	67	9	3629	156	70	2			3629	160
2	HULU GALI	1239	1203	4	6	26	22	4	1202	23	4	10	1204				4	31
3	PINTU PADANG	895	596	97	196	6	2	4	593	5	97	200	596	1			97	201
4	KAMPUNG SEMPALIT	2753	31	2564	142	16	1	15	31	1	2564	157	31				2564	158
5	KAMPUNG BARU SEMPALIT	2318	4	2193	119	2		2	4		2193	121	4				2193	121
6	SIMPANG KALLANG	3273	1583	1140	520	30	4	26	1576	11	1140	546	1584		1		1140	548
7	KAMPUNG MELAYU	317	201	80	30	6	5	1	203	3	80	31	202				80	35
8	BUKIT KOMAN	2377	125	2084	163	5	1	4	123	3	2084	167	125		1		2084	167
9	SUNGAI LUI	4449	1626	2487	311	25	9	16	1626	9	2487	327	1627				2487	335
10	TAMAN SENTOSA	1498	540	589	356	13	2	11	542		589	367	540				589	369
11	BANDAR RAUB	614	80	482	43	9		9	78	2	482	52	80				482	52
12	RAUB JAYA	2643	823	1453	333	34	21	13	826	18	1453	346	827	3	1		1453	359
13	PEKAN TRAS	1204	105	995	73	31	30	1	107	28	995	74	106			1	995	102
14	BUKIT FRASER	324	212	51	59	2	1	1	213		51	60	212			1	51	60
15	SUNGAI CHETANG	596	6	459	7	124	120	4	8	118	459	11	6				459	131
16	KAMPUNG SANG LEE	551	4	463		84	84		3	85	463		4				463	84
