kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LRG PERUSAHAAN 6	3		3		0					3						3	
2	KAMPONG JAWA	482	470	3	4	5	3	2	472	1	3	6	470				3	9
3	TMN NAGASARI	71	11	51	5	4	3	1	12	2	51	6	11				51	9
4	LRG NAGASARI 12	39	1	37	1	0			1		37	1	1				37	1
5	LRG NAGASARI 10	24	4	19	1	0			4		19	1	4				19	1
6	LRG NAGASARI 8	37	1	34	2	0			1		34	2	1				34	2
7	LRG NAGASARI 6	13		13		0					13						13	
8	LRG NAGASARI 15	31	1	28	2	0			1		28	2	1				28	2
9	LRG NAGASARI 14	10	2	7		1	1		2	1	7		2			1	7	
10	TMN PERAI INDAH	39	25	4	8	2	2		27		4	8	25				4	10
11	PINANG LAGUNA CONDOMINIUM	21	3	17	1	0			3		17	1	3				17	1
12	PALMA LAGUNA CONDOMINIUM	13	2	10	1	0			2		10	1	2				10	1
