kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN KLANG JAYA 1	3915	345	1943	1566	61	8	53	347	6	1943	1619	346	1			1943	1625
2	SENTOSA DATO YUSOF SHAHBUDDIN	4755	462	1704	2570	19	5	14	462	5	1704	2584	462	1			1704	2588
3	TAMAN DESAWAN	2517	511	941	1050	15	1	14	508	4	941	1064	511		1		941	1064
4	SENTOSA DATO ABDUL HAMID 1	5187	612	1424	3110	41	16	25	618	10	1424	3135	612	5	2	2	1424	3142
5	SENTOSA DATO DAGANG	6631	701	2280	3584	66	47	19	731	17	2280	3603	708	6	2		2280	3635
6	TAMAN KLANG JAYA 2	2291	327	914	990	60	27	33	352	2	914	1023	329	3			914	1045
7	SENTOSA DATO ABDUL HAMID 2	1397	128	519	732	18	8	10	134	2	519	742	129		2		519	747
8	BANDAR BUKIT TINGGI 1	3958	384	2560	723	291	240	51	612	12	2560	774	385		1	1	2560	1011
9	TAMAN MAZNAH	7403	1770	2069	3481	83	45	38	1798	17	2069	3519	1770	5	3	2	2069	3554
10	BATU 4 JALAN KEBUN	1242	55	369	810	8	3	5	56	2	369	815	56		2		369	815
11	TAMAN MENARA MAJU	2641	500	718	1398	25	9	16	504	5	718	1414	500	1	2		718	1420
12	BANDAR BUKIT TINGGI 2	3514	740	1721	800	253	203	50	913	30	1721	850	742	5	1	1	1721	1044
13	BANDAR BOTANIC	5993	1708	2494	1661	130	47	83	1739	16	2494	1744	1714	6	1	1	2494	1777
