kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BATU UBAN MK 13	931	732	161	31	7	2	5	731	3	161	36	732		1		161	37
2	BATU UBAN BLK A MK 13	48	42	4	2	0			42		4	2	42				4	2
3	P.W.D QRS BATU UBAN BLK B MK 13	25	12	8	5	0			12		8	5	12				8	5
4	BATU UBAN BLK C MK 13	21	11	9		1		1	11		9	1	11				9	1
5	BATU UBAN BLK DE MK 13	27	21	1	5	0			21		1	5	21				1	5
6	BATU UBAN BLK F MK 13	17	11	4	2	0			11		4	2	11				4	2
7	BATU UBAN BLK G MK 13	23	17		5	1	1		18			5	17	1				5
8	BATU UBAN BLK H MK 13	7	4		3	0			4			3	4					3
9	BATU UBAN BLK I MK 13	12	9		1	2		2	9			3	9					3
10	BATU UBAN BLK K MK 13	11	6		5	0			6			5	6					5
11	BATU UBAN BLK L MK 13	15	8	1	6	0			8		1	6	8				1	6
12	SUNGAI DUA MK 13	366	65	249	49	3	2	1	66	1	249	50	65				249	52
13	LORONG BATU UBAN SATU	175	17	126	20	12		12	17		126	32	17				126	32
14	LORONG BATU UBAN TIGA	44	1	42	1	0			1		42	1	1				42	1
15	LORONG BATU UBAN EMPAT	29		29		0					29						29	
16	LORONG BATU UBAN LIMA	44		39	5	0					39	5					39	5
17	PESIARAN BATU UBAN	132	15	106	11	0			15		106	11	15				106	11
18	TINGKAT BATU UBAN DUA	375	78	203	94	0			78		203	94	78				203	94
19	LENGKOK SUNGAI DUA	54	10	44		0			10		44		10				44	
20	JKR QRS BATU UBAN BLOCK J	11	6		5	0			6			5	6					5
21	TINGKAT BATU UBAN TIGA	38	5	32	1	0			5		32	1	5				32	1
22	TINGKAT BATU UBAN SATU	112	58	48	5	1		1	58		48	6	58				48	6
23	TINGKAT BATU UBAN EMPAT	16	3	12	1	0			3		12	1	3				12	1
24	TMN CENTURY	152	34	88	27	3	1	2	35		88	29	34				88	30
25	LRG BATU UBAN DUA	11	2	9		0			2		9		2				9	
26	SUNNY VILLE BATU UBAN	207	3	191	12	1	1		4		191	12	3				191	13
27	UNIVERSITY HEIGHTS	137	11	120	2	4	3	1	11	3	120	3	11				120	6
28	DESA RIANG	221	210	6	5	0			210		6	5	210				6	5
29	E-PARK	176	12	150	14	0			12		150	14	12				150	14
30	N-PARK	342	22	284	35	1	1		22	1	284	35	22		1		284	35
31	VILLA SERI KENANGA BATU UBAN	91	82	3	4	2	1	1	82	1	3	5	82	1			3	5
32	JLN BATU UBAN 3	28	22	3	3	0			22		3	3	22				3	3
33	KUATERS POLIS MARIN WILAYAH UTARA	113	111		1	1	1		112			1	111					2
34	PESIARAN SUNGAI DUA	22		22		0					22						22	
35	LORONG SUNGAI DUA	508	47	352	106	3		3	46	1	352	109	47				352	109
36	THE SANCTUARY	9	4	5		0			4		5		4				5	
37	PERSIARAN BAYAN MUTIARA	16	3	13		0			3		13		3				13	
38	THE VIEW CONDOMINIUM	9		9		0					9						9	
708	IBU PEJABAT POLIS MARIN WILAYAH UTARA	201	186	1	5	9	8	1	192	2	1	6	188	1			1	11
801	PENGUNDI TIDAK HADIR	2		1		1	1		1		1						1	1
