kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TELOK KECHAI	1432	1257	155	13	7	2	5	1258	1	155	18	1258				155	19
2	TAMAN SOPHIA	5143	3596	1433	96	18	3	15	3592	7	1433	111	3597				1433	113
3	TAMAN BERSATU	5279	3850	1176	224	29	8	21	3840	18	1176	245	3851	1	1		1176	250
4	TELOK BAGAN	2467	2153	294	12	8	3	5	2149	7	294	17	2154	1			294	18
5	KEBUN PINANG	888	854	34		0			851	3	34		854				34	
6	TEBENGAU	2034	1979	54		1		1	1974	5	54	1	1979				54	1
7	KAMPUNG BENUA	753	681	64	5	3	2	1	681	2	64	6	682				64	7
8	TAMAN CENGKEH	1446	266	1173	6	1		1	265	1	1173	7	266				1173	7
9	SIMPANG EMPAT	2592	1216	1343	25	8	3	5	1217	2	1343	30	1216	1			1343	32
10	SELARONG PANJANG	2239	1757	445	31	6	4	2	1753	8	445	33	1758	1			445	35
11	PERMATANG IBUS	1376	1352	22	1	1	1		1350	3	22	1	1353				22	1
12	KUALA SALA	2140	2039	97	2	2	2		2038	3	97	2	2040	1			97	2
13	SALA KECHIL	867	838	25	1	3	2	1	839	1	25	2	839				25	3
14	SELARONG BATANG	691	642	46	2	1		1	640	2	46	3	642				46	3
15	BULOH LIMA	964	920	42	1	1		1	917	3	42	2	920				42	2
16	TAMAN IMPIAN	1633	1096	521	9	7	4	3	1098	2	521	12	1100				521	12
17	KOTA SARANG SEMUT	1333	733	592	4	4	1	3	733	1	592	7	734				592	7
