kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BANDAR SRI PERMAISURI BANDAR TUN RAZAK	402	227	133	27	15	11	4	237	1	133	31	228				133	41
2	LESTARI APARTMENT	238	116	107	8	7	5	2	121		107	10	116				107	15
3	CENDANA APARTMENT	329	269	43	10	7	6	1	273	2	43	11	269	2	1		43	14
4	MENTARI CONDO ( DANAU LUMAYAN)	312	200	100	9	3		3	200		100	12	200				100	12
5	VISTA AMANI CONDO	195	139	43	8	5	3	2	141	1	43	10	139	1			43	12
6	SRI BAYU KONDO	102	35	58	7	2	2		36	1	58	7	35				58	9
7	PANGSAPURI SRI PENARA	1461	1262	94	44	61	32	29	1290	4	94	73	1263	3	3		94	98
8	PANGSAPURI CEMARA	457	128	286	37	6	3	3	130	1	286	40	129	1			286	41
9	CENGAL CONDO	170	93	61	13	3	3		95	1	61	13	93	2			61	14
10	TASIK BAYU 2 CONDO	366	143	188	25	10	6	4	147	2	188	29	144	1			188	33
801	PENGUNDI TIDAK HADIR	8	6	1		1	1		7		1		7				1	
