kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SUNGAI BETIS	1652	605	6		1041	1038	3	848	795	6	3	605				6	1041
2	LOJING	1036	9	1		1026	1026		379	656	1		9	4	1		1	1021
3	SUNGAI BER	591	2			589	589		339	252			2					589
4	BELATIM	253	2			251	251		30	223			2					251
5	BALAR	345	6			339	339		47	298			6					339
6	BIHAI	454	3			451	451		91	363			3					451
7	HAU	350	2			348	348		111	239			2					348
8	KAMPUNG PULAI	567	96	467	2	2		2	94	2	467	4	96				467	4
9	KAMPUNG BHARU	2452	1184	1241	10	17	9	8	1175	18	1241	18	1184	1		1	1241	25
10	BANDAR LAMA GUA MUSANG	1755	1171	468	93	23	11	12	1172	10	468	105	1171	2			468	114
11	BANDAR BARU GUA MUSANG	3542	3143	284	81	34	16	18	3150	9	284	99	3144	4	1	1	284	108
12	KAMPUNG BATU PAPAN	3230	2750	369	65	46	21	25	2764	7	369	90	2752	1	1		369	107
13	LEPAN TUPAI	875	842	21	4	8	1	7	839	4	21	11	842	1			21	11
14	SUNGAI TERAH	3074	3023	23	6	21	4	17	3025	2	23	23	3024				23	26
15	BLAU	223	2			221	221		37	186			2					221
