kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPONG POH	645	541	11	70	23	22	1	541	22	11	71	541				11	93
2	PERLOK	2242	1283	9	100	850	847	3	1298	832	9	103	1283	4			9	946
3	POS TENAU	261	1		1	259	259		1	259		1	1		1			259
4	KLAH	1426	1177	82	163	4	2	2	1176	3	82	165	1177				82	167
5	TROLAK TIMOR	2198	2170	2	1	25	25		2166	29	2	1	2170				2	26
6	POS BERSIH	410	3	1		406	406		18	391	1		3				1	406
7	ULU SLIM	828	759	9	24	36	31	5	760	30	9	29	760				9	59
8	SLIM VILLAGE	1427	644	379	181	223	212	11	647	209	379	192	644	1	1		379	402
9	KAMPONG SAWA	1288	814	81	167	226	221	5	816	219	81	172	814	1			81	392
10	LADANG CLUNNY	317	47	7	192	71	70	1	47	70	7	193	47				7	263
11	KAMPONG BALUN	1054	1000	2	41	11	5	6	1003	2	2	47	1001		2		2	49
12	BEHRANG STATION	2934	2762	6	14	152	146	6	2783	125	6	20	2762				6	166
13	BEHRANG TIMOR	1549	732	605	197	14	6	8	731	7	605	205	732	3			605	208
14	BEHRANG ULU	703	501	6	12	184	160	24	515	146	6	36	502	2			6	193
15	KAMPONG SUNGAI SEKIAH	928	602	168	129	29	26	3	609	19	168	132	604				168	156
16	KAMPONG KETEYONG	1847	1159	161	414	113	6	107	1161	4	161	521	1161				161	525
17	KAMPONG SIMPANG AMPAT	2113	1126	495	477	15	4	11	1127	3	495	488	1127				495	491
18	KAMPONG LAMBAK	1337	675	363	228	71	2	69	675	2	363	297	676	1			363	297
19	JALAN KETEYONG	1662	470	971	210	11		11	467	3	971	221	470				971	221
20	KAMPONG MELAKA	666	16	631	19	0			15	1	631	19	16				631	19
21	JALAN BEIROP	990	247	444	260	39	2	37	247	2	444	297	247		1		444	298
22	KAMPONG LOKE YEW	1138	418	576	126	18	8	10	422	4	576	136	418	1	2	1	576	140
