kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG AIR HITAM DARAT	658	633	15	4	6	1	5	633	1	15	9	633	1			15	9
2	KG PKLN BALAK	596	531	59	5	1		1	529	2	59	6	531				59	6
3	PKLN BALAK TENGAH	27	24	2		1	1		25		2		24		1		2	
4	PEKAN PKLN BALAK	59	29	30		0			29		30		29				30	
5	SLK PADANG DEKAT	73	72			1	1		73				73					
6	KG PADANG KEMUNTING	488	477	6	1	4	1	3	477	1	6	4	477				6	5
7	SLK PAK RIMAU	46	45	1		0			44	1	1		45				1	
8	KG SG KERTAH	102	102			0			102				102					
9	KG SOLOK	98	98			0			97	1			98					
10	KG HAILAM	92	91			1	1		92				91		1			
11	TMN IDAMAN JAYA	58	58			0			58				58					
12	PADANG TENGAH	7	7			0			7				7					
13	TMN PENGKALAN BALAK	93	47	16	26	4	1	3	48		16	29	47				16	30
14	TMN PERINDUSTRIAN MASJID TANAH	11	3	8		0			3		8		3				8	
15	TMN BIDARA JAYA	157	146	1	9	1	1		147		1	9	146				1	10
16	TMN. BIDARA PERMAI	168	151	1	7	9	2	7	153		1	14	151	1	1		1	14
17	TMN. BIDARA MEKAR	8	8			0			8				8					
801	PENGUNDI TIDAK HADIR	2	2			0			2				2					
