kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	HILIR SG BURONG MK F	88	15	56	17	0			15		56	17	15				56	17
2	BALIK PULAU VILLAGE AREA	296	143	138	15	0			141	2	138	15	143				138	15
3	KAMPONG KUALA MUDA MK 6	32	22	6	4	0			22		6	4	22				6	4
4	PONDOK UPEH MK 6	376	173	173	30	0			173		173	30	173				173	30
5	RELAU HILL RD MK 6	77	6	61	10	0			6		61	10	6				61	10
6	LEBOH SG BURONG DUA	26	7	13	6	0			7		13	6	7				13	6
7	LEBOH SG BURONG	3		2	1	0					2	1					2	1
8	LINTANG SG BURONG DUA	26	10	14	1	1	1		10	1	14	1	10				14	2
9	LEBOH SG BURONG EMPAT	8	2	1	5	0			2		1	5	2				1	5
10	LINTANG SG BURONG SATU	50	23	21	6	0			23		21	6	23				21	6
11	KAMPONG KONGSI MK 6	81	78	2	1	0			76	2	2	1	78				2	1
12	LEBOH SG BURONG TIGA	22	4	14	4	0			4		14	4	4				14	4
13	JALAN BESAR BALIK PULAU	213	20	172	20	1		1	20		172	21	20				172	21
14	LBH SG BURUNG 1	10	3	2	5	0			3		2	5	3				2	5
15	PERUMAHAN POLIS IPD, BARAT DAYA	27	27			0			27				27					
16	PERUMAHAN POLIS, LTG SG BURONG 1	68	63	1	3	1	1		64		1	3	63				1	4
17	RANCANGAN RUMAH MURAH GINTING	56	46	1	9	0			46		1	9	46				1	9
18	TMN SRI INDAH	470	342	86	34	8	4	4	346		86	38	342	1			86	41
19	ORCHARDIA (LEBUH ORKARDIA 1)	7	1	6		0			1		6		1				6	
701	BALAI POLIS BALIK PULAU	77	67	1	3	6	6		71	2	1	3	68				1	8
702	IPD. DAERAH BARAT DAYA	575	477	13	37	48	47	1	464	60	13	38	479	10	2		13	71
