kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN AYER ITAM MK 13	425	26	315	81	3	1	2	26	1	315	83	26				315	84
2	JALAN BATU JANTAN MK 13	220	8	194	18	0			8		194	18	8				194	18
3	JALAN MATANG KUCHING MK 13	227		221	6	0					221	6					221	6
4	JLN ZOO	510	122	378	10	0			121	1	378	10	122				378	10
5	JALAN AMPAT MK 13	188	9	74	105	0			9		74	105	9				74	105
6	LORONG LIMA MK 13	71	4	60	7	0			4		60	7	4				60	7
7	JALAN CHOR SIN KHENG	392	6	366	17	3		3	6		366	20	6				366	20
8	MEDAN CHOR SIN KHENG	86		82	3	1		1			82	4					82	4
9	LORONG TUJUH	13	1	12		0			1		12		1				12	
10	LRG LAPAN	8		8		0					8						8	
11	LRG EMPAT AIR ITAM	11	5	6		0			5		6		5				6	
12	LRG ZOO TUJUH	32		32		0					32						32	
13	LRG ZOO 6	6		6		0					6						6	
