kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TANJONG SURAT	321	310	8		3	1	2	310	1	8	2	310				8	3
2	TANJONG SERINDIT	466	314	46	88	18	7	11	313	8	46	99	314				46	106
3	ADELA	2223	2215	2	1	5	1	4	2216		2	5	2215		1		2	5
4	BUKIT TUNGGAL	2685	2664	5	10	6	4	2	2665	3	5	12	2664	2			5	14
5	SENING	2508	2497	1	4	6	4	2	2499	2	1	6	2498	1			1	8
6	BUKIT KELEDANG	1722	1707		9	6	3	3	1707	3		12	1708		1			13
7	LADANG SANTI	144	94	49	1	0			94		49	1	94				49	1
8	KAMPONG PASIR GOGOK	417	256	155	1	5		5	256		155	6	256				155	6
9	PENGERANG	1619	1343	175	22	79	67	12	1368	42	175	34	1348	22	6	1	175	67
10	KAMPONG JAWA	492	272	214		6	2	4	273	1	214	4	272				214	6
11	KAMPONG SUNGAI KAPAL	1480	746	716	3	15	5	10	741	10	716	13	747	1	2		716	14
12	LEPAU	146	146			0			146				146					
13	SUNGAI RENGIT	778	521	244	8	5	1	4	522		244	12	521		1		244	12
14	PEKAN SUNGAI RENGIT	1606	226	1359	9	12	6	6	228	4	1359	15	226	1	1		1359	19
15	TELOK RAMUNIA	2382	1764	558	6	54	35	19	1789	10	558	25	1764	13	4		558	43
