kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SINIAWAN	1112	252	812		48	47	1	248	51	812	1	252	9	37	1	812	1
2	KRANJI	360	155	186		19	19		153	21	186		155	7	12		186	
3	KOPIT	639	6	12		621	621		13	614	12		6	10	609	2	12	
4	KROKONG	896	16	98		782	775	7	40	751	98	7	16	24	747	4	98	7
5	PODAM	478	5	18		455	454	1	17	442	18	1	5	15	438	1	18	1
6	PENINJAU BARU	510	7	15		488	482	6	11	478	15	6	7	18	461	3	15	6
7	MEREMBEH	291	7	9		275	275		9	273	9		7	2	271	2	9	
8	KANDIS	434	8	22		404	403	1	10	401	22	1	8	14	382	7	22	1
9	SUNGAI PINANG	450	1	35		414	413	1	7	407	35	1	1	18	395		35	1
10	PAKU	449	1	336		112	112		3	110	336		1	8	103	1	336	
11	TANJUNG DURIAN	486	16	316		154	154		15	155	316		16	9	142	3	316	
12	SEROPAK	244		2		242	242		3	239	2			8	234		2	
13	SEROMAH	414	4	5		405	405		5	404	5		4	6	398	1	5	
14	SEGUBANG	286	8	3		275	275		38	245	3		8	7	267	1	3	
15	SOGO	594	5	6		583	583		12	576	6		5	14	568	1	6	
16	RABAK ROTAN	331	2	4		324	324		3	323	4		2	4	320		4	
17	PANGKALAN TEBANG	220	9	71		140	140		19	130	71		9	4	136		71	
18	MONGGAK	440	12	12		416	416		28	400	12		12	11	405		12	
19	BLIMBIN	348	8	13		327	327		44	291	13		8	12	314	1	13	
20	GUMBANG	346	1	15		330	330		6	325	15		1	8	321	1	15	
21	PADANG PAN	212		3		209	209		5	204	3			8	201		3	
22	PUAK KROKONG	213		21		192	192		1	191	21			7	185		21	
