kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PEKAN SEMPORNA	1614	154	187	9	1264	1225	39	1258	121	187	48	156	4			187	1267
2	TAMPI-TAMPI	1701	112	10		1579	1552	27	1547	117	10	27	112				10	1579
3	KABOGAN	1414	83	30		1301	1275	26	1262	96	30	26	83				30	1301
4	PAKALANGAN	818	50			768	754	14	727	77		14	51					767
5	TAGASAN	2547	614	2	13	1918	1865	53	2280	199	2	66	617	46	14	3	2	1865
6	MANTARITIP	1610	369	72		1168	1126	42	1352	143	72	42	370	3	1		72	1163
7	MUSALLAH	1165	78	76	1	1010	980	30	992	66	76	31	78	1			76	1010
8	INABAH KAMAL	1918	289	195	16	1418	1344	74	1525	108	195	90	293	19	4		195	1407
9	PULAU MABUL	243	11	23		209	205	4	190	26	23	4	11				23	209
10	BUKIT LALANG	894	133	25		736	727	9	812	48	25	9	133				25	736
11	KUBANG BARU	475	79	6		390	377	13	443	13	6	13	79				6	390
