kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG MANCIS	711	12	634	59	6	6		12	6	634	59	12				634	65
2	KUARTERS JKR MANCIS	10	8	2		0			8		2		8				2	
3	BEREK POLIS	10	9		1	0			9			1	9					1
4	KG HULU SAFIE	192	155	5	25	7	6	1	154	7	5	26	155				5	32
5	KG HULU SEMEI	66	14			52	52		14	52			14					52
6	BT 104 1/4 JLN MANCIS	7		6	1	0					6	1					6	1
7	BT 105 JLN MANCIS	4		4		0					4						4	
8	BT 33 JLN MANCIS	13	1	3	7	2	2		1	2	3	7	1				3	9
9	KG PONSON	12	3	8	1	0			3		8	1	3				8	1
10	LOMBONG BIJIH TIMAH WENG SOON	2			2	0						2						2
11	LOMBONG MOK WOOI BENG	2	1	1		0			1		1		1				1	
12	LOMBONG CHAN HIN	1		1		0					1						1	
13	RUMAH MURAH KG SHAFIE	172	147	4	19	2	2		147	2	4	19	147				4	21
14	KUATERS SEK CINA	3	1		2	0			1			2	1					2
15	TMN MANCHIS	46	18	21	7	0			18		21	7	18				21	7
701	BALAI POLIS MANCHIS	21	15		2	4	4		17	2		2	17	1	1			2
