kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PAMILAAN	959	35	65		859	832	27	183	684	65	27	35	6			65	853
2	MELALAP	2164	240	97	1	1826	1790	36	761	1269	97	37	240	8		2	97	1817
3	LAGUD	1777	81	336	1	1359	1334	25	380	1035	336	26	82	2	1	2	336	1354
4	KALANG	2011	175	441	3	1392	1345	47	561	959	441	50	175	1		2	441	1392
5	TENOM UTARA	880	113	316	6	445	425	20	272	266	316	26	115	7	6	1	316	435
6	TENOM SELATAN	1905	130	767	5	1003	927	76	431	626	767	81	131	6	2	2	767	997
7	SAGA	1062	185	9	2	866	855	11	369	671	9	13	185				9	868
8	MANDALOM	2246	87	193	1	1965	1922	43	439	1570	193	44	87	3		1	193	1962
9	PANGI	333	11	1	1	320	311	9	48	274	1	10	11	3			1	318
10	PAGUOKON	659	10	12		637	628	9	111	527	12	9	10	6			12	631
