kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BAYAN LEPAS MK 11	41	28	12	1	0			28		12	1	28				12	1
2	KAMPONG BAROH	74	34	30	9	1	1		35		30	9	34				30	10
3	KG BUKIT MK 12	11	10	1		0			10		1		10				1	
4	PTG DAMAR LAUT MK 12 BLK H	66	30	27	9	0			30		27	9	30				27	9
5	PERMATANG DAMAR LAUT	1771	1129	447	183	12	3	9	1132		447	192	1129				447	195
6	PTG DAMAR LAUT MK 12 BLK J	2651	1539	895	204	13	4	9	1541	2	895	213	1539	2			895	215
7	PTG DAMAR LAUT BLK K MK 12	90	57	27	6	0			57		27	6	57				27	6
8	KAMPONG MANGGIS MK 11	34	31	2		1	1		32		2		31				2	1
9	KG PADANG MK 11	24	23			1	1		24				23					1
10	PANGSAPURI DESAWANGSA	146	108	14	20	4	1	3	109		14	23	108				14	24
11	PANGSAPURI SRI BAYAN MAS	50	32	9	7	2	2		34		9	7	32				9	9
12	DESA JELITA	330	233	50	42	5	2	3	235		50	45	234				50	46
13	TMN SRI KENANGAN BAY	10	5	4	1	0			5		4	1	5				4	1
14	TAMAN PERMATANG INDAH	4		4		0					4						4	
