kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SABAK BERNAM BARAT	2137	1377	587	169	4	1	3	1375	3	587	172	1377			1	587	172
2	KAMPUNG AIR MANIS	1658	1477	125	44	12	5	7	1478	4	125	51	1477	1		1	125	54
3	KAMPUNG SERI AMAN	1943	1270	645	13	15	5	10	1268	7	645	23	1271	1			645	26
4	TEBUK PULAI	1180	1105	45	22	8	2	6	1103	4	45	28	1105				45	30
5	TORKINGTON	333	50	15	267	1	1		49	2	15	267	50		1		15	267
6	SABAK BERNAM TIMUR	4290	2392	1016	865	17	5	12	2389	8	1016	877	2392	2	1		1016	879
7	BAGAN NIRA	889	803	72	11	3	3		806		72	11	804				72	13
8	KAMPUNG SAPINTAS	1342	1117	147	75	3	1	2	1115	3	147	77	1117				147	78
9	KAMPUNG BAGAN TERAP	1694	1614	18	54	8	3	5	1615	2	18	59	1614	1	1		18	60
10	BAGAN TERAP PARIT SEMBILAN	1240	1236		1	3		3	1233	3		4	1236					4
11	TEBUK KENCHONG	1291	1289	1	1	0			1287	2	1	1	1289				1	1
12	PARIT ENAM	1231	1224	3	1	3	1	2	1223	2	3	3	1225				3	3
13	PARIT DUA TIMUR	751	745	1	5	0			743	2	1	5	745				1	5
14	PARIT TIGA & EMPAT	1200	1194	3		3	2	1	1194	2	3	1	1195		1		3	1
15	PARIT SATU BARAT	1144	1130	5	3	6	3	3	1132	1	5	6	1130	1			5	8
16	SUNGAI LIAS	1355	940	354	47	14	2	12	939	3	354	59	941				354	60
17	BATU 4 SAPINTAS	911	905	2		4	2	2	905	2	2	2	905				2	4
