kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	ALOR PANJANG	5	5			0			5				5					
2	TAMAN PERMAI	60	57		3	0			57			3	57					3
3	BEHOR EMPIANG	325	322	2		1		1	322		2	1	322				2	1
4	TAMAN SERI MANIS	77	76			1		1	76			1	76					1
5	TAMAN BUKIT KAYANGAN	240	238			2	1	1	239			1	238					2
6	HUTAN MELINTANG	60	57	2	1	0			56	1	2	1	57				2	1
7	PADANG NYARING	117	100	12	3	2	1	1	100	1	12	4	100				12	5
8	PONDOK	371	353	2	15	1		1	350	3	2	16	353				2	16
9	SG BESAR	5	4	1		0			4		1		4				1	
10	KG TOK HASHIM	76	75		1	0			75			1	75					1
11	TAMAN DATO JAAFAR	614	610		3	1	1		607	4		3	610	1				3
12	TAMAN KECHOR JAYA	9	9			0			9				9					
13	PERUMAHAN KASTAM	19	19			0			19				19					
14	TAMAN UTAMA	100	91	8	1	0			91		8	1	91				8	1
15	TAMAN SETIA UTAMA	3	3			0			3				3					
16	TAMAN UTAMA INDAH	21	21			0			21				21					
17	TAMAN SERI UTAMA	2	2			0			2				2					
18	TAMAN SRI MANIS 2	2	2			0			2				2					
19	TAMAN UTAMA JAYA	1	1			0			1				1					
20	TAMAN KECHOR IMPIAN	1	1			0			1				1					
