kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	APONG RD	332	6	321		5	5		6	5	321		6	4	1		321	
2	KAI NGUONG ROAD	64	1	61		2	1	1		2	61	1	1	1			61	1
3	DESHON ROAD(NORTH)	52	3	47		2	2		3	2	47		3	1	1		47	
4	MERITAN ROAD	262	4	258		0			4		258		4				258	
5	JLN ENGKABANG (DRIVE 25)	153		153		0					153						153	
6	JLN PELAI (DRIVE 23)	212		210		2	2			2	210			1		1	210	
7	JLN RAWANG (DRIVE 29)	158	1	155		2	1	1	1	1	155	1	1	1			155	1
8	JLN MELOR (DRIVE 33)	358	6	349		3	2	1	6	2	349	1	6	2			349	1
9	KWONG ANN LANE	414	4	404		6	6		1	9	404		4	6			404	
10	JLN PENYAU (DRIVE 27)	135	1	131		3	3			4	131		1	1	1	1	131	
11	JLN MERAK	233	8	224		1	1		6	3	224		8	1			224	
12	JLN DABAI (DRIVE 31)	104	1	96		7	7			8	96		1	6		1	96	
13	JLN TUN ABG HJ OPENG LRG 20	128	3	124		1	1		3	1	124		3	1			124	
14	JLN TUN ABG HJ OPENG LRG 8	111	3	108		0			2	1	108		3				108	
15	JALAN TUN ABANG HAJI OPENG(4)	163	15	133		15	14	1	16	13	133	1	15	11	3		133	1
16	BEREK POLIS	25	15	2		8	8		16	7	2		15	8			2	
701	POLIS	8	6			2	2		5	3			6	2				
702	IPD SIBU	544	308	43		193	181	12	300	189	43	12	308	158	3	20	43	12
