kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN PELADANG KG BAHRU MACHAP	41	41			0			41				41					
2	LDG NENAS SPG RENGAM	775	399	334	17	25		25	399		334	42	399				334	42
3	LDG NENAS SOUTH MALAYA	180	40	137	2	1		1	40		137	3	40				137	3
4	KAMPONG SUNGEI LINAU	145	138	4		3		3	138		4	3	138				4	3
5	KG KANGKAR 2 SIMPANG RENGAM	29	28	1		0			28		1		28				1	
6	PT HJ BASRI SG LINAU	172	159	1		12		12	159		1	12	159				1	12
7	PT GHANI SG LINAU	168	165	1		2	1	1	166		1	1	166				1	1
8	PT 5 SG LINAU	13	12			1		1	12			1	12					1
9	PT KASAN	27	27			0			27				27					
10	KG ISNIN MAAROF	359	353	1	1	4		4	353		1	5	353				1	5
11	PT 4 SG LINAU	81	78			3		3	78			3	78					3
12	PT 3 SG LINAU	79	79			0			78	1			79					
13	PT DOLSALAM	9	9			0			9				9					
