kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG DATO NAZRI JLN KAMPAR	21	5		15	1		1	5			16	5					16
2	P W D LABOURERS LINES	16	13		3	0			13			3	13					3
3	KG HAJI YUSOF MADIN	70	1		69	0			1			69	1					69
4	LANGKAT RD	83	13	58	11	1	1		13	1	58	11	13				58	12
5	KG ATTA DURI	743	738	1	1	3	1	2	739		1	3	738				1	4
6	KAMPONG LORONG	3			3	0						3						3
7	MALAY SECTION	467	453	6	6	2		2	452	1	6	8	453				6	8
8	BATU 40	6	4		2	0			4			2	4					2
9	SIM LAM ESTATE	8			8	0						8						8
10	TMN LANGKAP PERMAI	1		1		0					1						1	
11	TAMAN EMAS	32	4	25	3	0			4		25	3	4				25	3
12	TAMAN DESA JAYA	188	113	49	24	2	1	1	113	1	49	25	113				49	26
13	PERUMAHAN AWAM II LANGKAP	89	41	33	14	1	1		42		33	14	41				33	15
14	TAMAN PERWIRA LANGKAP	32	4	26	2	0			4		26	2	4				26	2
15	CHUAN NAM PARK	103	1	101	1	0			1		101	1	1				101	1
16	JALAN TOKONG	8		6	2	0					6	2					6	2
17	TAMAN PELANGI	697	298	314	84	1	1		299		314	84	298				314	85
18	TAMAN HARUMI	114	28		86	0			28			86	28					86
19	TAMAN MAWAR	176	71	37	68	0			71		37	68	71				37	68
20	RUMAH MURAH	50	13	27	10	0			13		27	10	13				27	10
21	JALAN TOKONG	2		2		0					2						2	
22	TMN KOPERASI	8		7	1	0					7	1					7	1
23	TMN DAHLIA	3	2	1		0			2		1		2				1	
