kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	RH TEDONG NG SIGONOK BALOH	11				11	11		3	8				11				
2	RH JEMOT AK MUSA NG BLETE	62				62	62		2	60				62				
3	RH SILING JUGU MAWANG	44				44	44			44				44				
4	RH GUYANG GERUGU BATU NGEMAH	3				3	3			3				3				
5	RH KULEH NG BAT	87	1			86	86		5	82			1	86				
6	RH BAYANG NG NGUNGUN	110		4		106	106		6	100	4			106			4	
7	RH KAMARAW NG SELAUT NGEMAH	83				83	83		4	79				83				
8	RH LAU SG NGEMAH	42				42	42		2	40				42				
9	RH JABUNG NGUNGUN	104	1			103	103		6	98			1	103				
10	WONG TOH LEH AREA	99	1	70		28	28		1	28	70		1	28			70	
11	RH NYALONG NG SIGONOK BALOH	42				42	42			42				42				
12	RH. BANGAU SG. NGEMAH	106	1	3		102	102		6	97	3		1	102			3	
13	RH KALANG NG BALOH	67		2		65	65		3	62	2			65			2	
14	RH AI NG SESAMAK SG NGEMAH	86				86	86		4	82				85	1			
15	RH BENJAMIN MUNUN NGUNGUN	89				89	89		3	86				89				
16	RH MUKOW NG BAT	62	1	1		60	60		3	58	1		1	59	1		1	
17	RH IJAU JUGU MAWANG	33				33	33			33				33				
18	RH EMBUAS NG NGUNGUN	53				53	53		1	52				52	1			
19	RH SELI NG NGUNGUN NGEMAH	43		1		42	42		3	39	1			42			1	
20	RH UNJONG NG NGUNGUN	44				44	44		1	43				44				
21	RH. ATAL NG. BELAWIT SG. NGEMAH	41				41	41		1	40				41				
22	RH ANDREW BALON NG NGUNGUN	66				66	66			66				65		1		
23	RH PENGIRAN SG NGEMAH NG NGUMGUN	49	1			48	48		3	46			1	48				
24	RH AMBAU NG NGUNGUN	77				77	77		2	75				77				
25	RH BELI NG NGUNGUN	32				32	32		2	30				32				
26	RH ANYAU NG NGUNGUN	111				111	111			111				110	1			
27	RH SIGAN NG NGUNGUN	55				55	55			55				55				
28	RH KASAU NG NGUNGUN	52		2		50	50			50	2			50			2	
29	RH BALAN TUAN NG NGUNGUN	53				53	53		1	52				53				
30	RH LAKUN NG NGUNGUN	38				38	38			38				37	1			
31	BORDER SCOUT POST NG. NGUNGUN	5				5	5			5				5				
32	RH JULIN NG NGUNGUN	29				29	29			29				28	1			
33	RH SEBASTIAN KHO NGUNGUN	60				60	60			60				60				
34	RH KUWI NG NGUNGUN	107	1			106	106		3	104			1	106				
35	RH NYUMPING	43		5		38	38		1	37	5			38			5	
36	RH JUGA MANGNG NG NIROK NGEMAH	25				25	25			25				25				
