kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN KERANGI	5	1	4		0			1		4		1				4	
2	KG BARU	126	3	122	1	0			3		122	1	3				122	1
3	KG GUNONG LAMBAK	620	74	542	3	1	1		75		542	3	74				542	4
4	KG LAMBAK 2	45	42	2		1		1	42		2	1	42				2	1
5	JLN BESAR	207	8	193	6	0			8		193	6	8				193	6
6	JLN RENGAS	171	1	166	4	0			1		166	4	1				166	4
7	JLN MERANTI	75	1	74		0			1		74		1				74	
8	JLN KERANJI	105	11	90	4	0			11		90	4	11				90	4
9	JLN MENGKASAR	9		9		0					9						9	
10	JLN SERAYA	76	1	75		0				1	75		1				75	
11	JLN BAKAU	9	2	7		0			2		7		2				7	
12	JLN SEPETIR	19		19		0					19						19	
13	JLN ABDULLAH KG SRI LAMBAK	271	244	2	15	10		10	243	1	2	25	244				2	25
