kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN LUMBA KUDA	172		165	7	0					165	7					165	7
2	TAMAN LUMBA KUDA	250		248	2	0					248	2					248	2
3	MEDAN LUMBA KUDA	311	11	256	40	4		4	10	1	256	44	11				256	44
4	LINTANG LUMBA KUDA	30		30		0					30						30	
5	JALAN KUDA	76		68	8	0					68	8					68	8
6	LORONG LUMBA KUDA	192		192		0					192						192	
7	LENGKOK LUMBA KUDA	63		54	9	0					54	9					54	9
8	JALAN BATU GANTONG	748	172	451	117	8		8	172		451	125	172				451	125
9	JLN KUDA	20		20		0					20						20	
10	JALAN LAHAT	201	25	136	38	2		2	25		136	40	25				136	40
11	PENANG TURF CLUB QRS	18	4	2	12	0			4		2	12	4				2	12
12	RACE COURSE STABLE QUARTERS	144	87	16	39	2		2	87		16	41	87				16	41
13	JALAN SCOTLAND	112	14	79	17	2	1	1	14	1	79	18	14			1	79	18
14	BATU GANTONG HILL	6		6		0					6						6	
15	LINTANG LAHAT	2		1	1	0					1	1					1	1
16	LORONG LUMBA KUDA	20		20		0					20						20	
17	TAMAN LUMBA KUDA	41	1	40		0			1		40		1				40	
18	SCOTLAND CLOSE	60	2	51	7	0			2		51	7	2				51	7
19	JALAN SEKOLAH LA SALLE	343	2	333	8	0			2		333	8	2				333	8
20	TMN HARMONI	40	1	37	1	1		1	1		37	2	1				37	2
21	SLK SEKOLAH LA SALLE	39		37	2	0					37	2					37	2
22	LAHAT COURT	42	2	29	10	1		1	2		29	11	2				29	11
