kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN SRI BAHAGIA	37	26	9	2	0			26		9	2	26				9	2
2	JLN HANG TUAH TMN ABDULLAH	21	3	18		0			3		18		3				18	
3	JLN KASIH,TMN SRI BAHAGIA	12	6	5	1	0			6		5	1	6				5	1
4	JLN KASIH 2, TMN SRI BAHAGIA	6	2	2	2	0			2		2	2	2				2	2
5	KG JAWA	780	676	90	1	13	1	12	677		90	13	676		1		90	13
6	KG LOGAH	109	106	2		1	1		107		2		107				2	
7	JLN MARIYANI	330	231	93	3	3		3	231		93	6	231				93	6
8	JLN MEDOI	207	150	57		0			150		57		150				57	
9	JLN NURI	86	80	5	1	0			80		5	1	80				5	1
10	JLN AHMAD	38	34	4		0			34		4		34				4	
11	JLN TASEK	214	213		1	0			213			1	213					1
12	TMN SRI MEDOI	192	192			0			191	1			192					
13	JLN JELATIK 3 TMN MEWAH	35	3	32		0			3		32		3				32	
14	JLN PERKASA 11	2	2			0			2				2					
15	JLN PERKASA 4	10	10			0			10				10					
16	JLN JELATIK 1 TMN MEWAH	20		20		0					20						20	
17	KG PADANG LALANG	173	171	1		1		1	171		1	1	171				1	1
18	JLN JELATIK 2 TMN MEWAH	15	3	12		0			3		12		3				12	
19	JLN JELATIK TMN MEWAH	33	4	29		0			4		29		4				29	
20	TMN MEWAH	66	20	38	7	1	1		20	1	38	7	20				38	8
21	TMN SRI WAJA	105	104	1		0			104		1		104				1	
22	JLN PERKASA	41	40		1	0			40			1	40					1
23	JLN PERKASA 1	21	21			0			21				21					
24	JLN PERKASA 2	33	33			0			33				33					
25	JLN PERKASA 3	28	27		1	0			27			1	27					1
26	TMN TASEK	60	60			0			60				60					
27	JLN KALOI TMN TASEK	39	38	1		0			38		1		38				1	
28	JLN SEPAT TMN TASEK	29	29			0			29				29					
29	JLN TOMAN TMN TASEK	23	23			0			23				23					
30	JLN JELAWAT TMN TASEK	26	26			0			26				26					
31	TMN MEGA	84	61	21	2	0			61		21	2	61				21	2
32	JLN PERKASA 5	11	11			0			11				11					
33	JLN SELUANG TMN TASEK	3	3			0			3				3					
34	JLN CENDERAWASIH 17 TMN SEGAR	23		9	14	0					9	14					9	14
35	TMN SRI BAHAGIA	21	10	10	1	0			10		10	1	10				10	1
36	TMN AMAN KG. JAWA SGT	39	20	17	2	0			20		17	2	20				17	2
37	JLN MAYAM 2 TMN EMAS KG JAWA 2	26	1	24	1	0			1		24	1	1				24	1
38	JLN GEMILANG 3 TMN JENALIM	47	24	22		1		1	24		22	1	24				22	1
39	JLN PERKASA TMN SRI WAJA	72	71			1		1	71			1	71					1
40	JLN CENDERAWASIH 1 TMN SEGAR	129	41	87	1	0			41		87	1	41				87	1
41	JLN CENDERAWASIH 14 TMN SEGAR	27	18	9		0			18		9		18				9	
42	JLN CENDERAWASIH 15 TMN SEGAR	58	54	1	2	1		1	54		1	3	54				1	3
43	JLN CENDERAWASIH 16 TMN SEGAR	66	42	15	9	0			42		15	9	42				15	9
44	JLN CENDERAWASIH 18 TMN SEGAR	41		41		0					41						41	
45	JLN CENDERAWASIH 19 TMN SEGAR	32	2	29	1	0			2		29	1	2				29	1
46	JLN GEMILANG 2, TMN JENALIM	9		9		0					9						9	
47	JLN GEMILANG,TMN JENALIM	49	12	36	1	0			12		36	1	12				36	1
48	TMN SUTERA	198	91	103	4	0			91		103	4	91				103	4
49	JLN MAYAM, TMN EMAS	58		52	6	0					52	6					52	6
50	JLN GEMILANG 5, TMN JENALIM KG JAWA	23	6	17		0			6		17		6				17	
51	JLN SEMPURNA, TMN JENALIN 3	34	12	22		0			12		22		12				22	
52	JLN KEMAWAN, TMN KEMAWAN KG JAWA	35	12	23		0			12		23		12				23	
53	JLN SUTERA 3, TMN SUTERA	24	13	11		0			13		11		13				11	
54	JLN IMPIAN, TMN SUTERA 2 KG JAWA	12	8	3		1		1	8		3	1	8				3	1
55	JLN SUTERA 8, TMN SUTERA KG JAWA	27	14	13		0			14		13		14				13	
56	JLN CERIA, TAMAN JENALIN 2	12	6	6		0			6		6		6				6	
57	TMN SERI JENALIN	16	8	7	1	0			8		7	1	8				7	1
58	TAMAN MURNI	8	7	1		0			7		1		7				1	
59	TMN. TENGGARA	123	1	122		0			1		122		1				122	
60	JLN ANGGERIK 2, TMN SRI SUTERA	18		18		0					18						18	
801	PENGUNDI TIDAK HADIR	3		3		0					3						3	
