kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TIGA PAPAN	799	28	16	1	754	744	10	120	652	16	11	28			2	16	753
2	SUANGPAI	1124	105	60	4	955	929	26	351	683	60	30	113	11	3	2	60	935
3	PENGARABAN	3336	339	533	10	2454	1723	731	1564	498	533	741	350	21	8	1	533	2423
4	TANJUNG KAPOR	3939	204	371	11	3353	2011	1342	1847	368	371	1353	205	4			371	3359
5	PAKKA	904	58	553	8	285	256	29	210	104	553	37	58			1	553	292
6	BANGAU	924	68	123		733	695	38	182	581	123	38	68				123	733
7	TAMALANG	1461	92	508		861	828	33	210	710	508	33	92				508	861
8	DAMPIRIT	671	39	141	5	486	450	36	175	314	141	41	39				141	491
9	KUDAT BANDAR	2979	247	1001	13	1718	1565	153	1251	561	1001	166	248	2	2	1	1001	1725
10	MILAU	1025	31	3		991	985	6	180	836	3	6	31				3	991
11	LANDONG AYANG	2643	131	119	3	2390	1738	652	1669	200	119	655	133	1		3	119	2387
12	LORO	125	8	60		57	57		10	55	60		8				60	57
13	TAJAU	764	33	360		371	344	27	277	100	360	27	33				360	371
14	LIMAU-LIMAUAN	719	34	3		682	622	60	517	139	3	60	34				3	682
15	PANTAI BAHAGIA	2515	94	899	2	1520	1045	475	899	240	899	477	94	2	3		899	1517
