kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SS 21 UTARA	2808	730	1788	235	55	16	39	739	7	1788	274	735	2	5	1	1788	277
2	SS 20	2866	478	2128	216	44	2	42	474	6	2128	258	478				2128	260
3	DAMANSARA JAYA UTARA	3202	288	2714	151	49	10	39	286	12	2714	190	288		5		2714	195
4	SS 23	3026	69	2905	41	11	1	10	69	1	2905	51	69				2905	52
5	SS 24	2409	28	2316	51	14	3	11	29	2	2316	62	28				2316	65
6	SS 26	2454	28	2358	53	15	5	10	28	5	2358	63	28				2358	68
7	KAMPUNG CHEMPAKA	6078	53	5759	230	36	11	25	54	10	5759	255	53	2			5759	264
8	SS 25	2234	65	1986	146	37	10	27	66	9	1986	173	65	3			1986	180
9	SS 4	4909	1361	2841	647	60	11	49	1365	7	2841	696	1362	4			2841	702
10	SS 21 SELATAN	2313	522	1548	174	69	27	42	533	16	1548	216	525	9	2		1548	229
11	DAMANSARA JAYA SELATAN	2473	339	1992	99	43	6	37	340	5	1992	136	339		1		1992	141
12	BANDAR UTAMA BU 1 & BU 2	2302	281	1867	117	37	17	20	283	15	1867	137	281	1	1		1867	152
13	SUNGAI KAYU ARA UTARA	3238	1588	287	1153	210	13	197	1593	8	287	1350	1590	2	3		287	1356
14	BANDAR UTAMA BU 3 - BU 10	3572	362	2931	251	28	6	22	365	3	2931	273	363		2		2931	276
15	BANDAR UTAMA BU 11 - BU 12	2410	253	2021	105	31	10	21	260	3	2021	126	255	3	2		2021	129
16	SUNGAI KAYU ARA SELATAN	1391	427	339	548	77	7	70	429	5	339	618	428			1	339	623
17	KAYU ARA INDAH	1104	637	163	269	35	10	25	645	2	163	294	637				163	304
18	SUNWAY DAMANSARA PJU 3	2715	253	2253	156	53	10	43	256	7	2253	199	254	1	1	1	2253	205
