kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
25	PAROI	36213	27121	2978	5765	349	159	190	27211	69	2978	5955	27166	29	8	4	2978	6028
26	CHEMBONG	18116	14635	1324	1805	352	261	91	14664	232	1324	1896	14637	15	1	5	1324	2134
27	RANTAU	20472	10823	3848	5587	214	75	139	10853	45	3848	5726	10837	14	5		3848	5768
28	KOTA	13564	11752	952	654	206	146	60	11759	139	952	714	11754	4	1		952	853
