kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KESIDANG INDAH	3494	982	2438	51	23	11	12	989	4	2438	63	984	1	1	1	2438	69
2	TUN PERAK	1411	183	1205	16	7	2	5	183	2	1205	21	184				1205	22
3	KAMPUNG ENAM	958	129	822	4	3	1	2	129	1	822	6	129				822	7
4	PENGKALAN RAMA PANTAI	2519	998	1396	111	14	5	9	1000	3	1396	120	998		2		1396	123
5	KENANGA SEKSYEN 1	1274	628	594	31	21	3	18	630	1	594	49	628		1		594	51
6	KENANGA SEKSYEN 2	1953	281	1643	20	9	1	8	280	2	1643	28	281				1643	29
7	KENANGA SEKSYEN 3	3134	89	2855	170	20	11	9	96	4	2855	179	90	1			2855	188
8	TENGKERA PANTAI	1658	484	1108	56	10	1	9	482	3	1108	65	484	1			1108	65
9	TENGKERA	2788	326	2283	140	39	6	33	326	6	2283	173	326	1	1		2283	177
10	KUBU	2327	43	2191	84	9	4	5	45	2	2191	89	44		1		2191	91
11	KAMPUNG MORTEN	902	575	290	20	17	3	14	577	1	290	34	575	1			290	36
12	PENGKALAN RAMA	1269	32	1198	27	11		11	32		1198	38	32				1198	38
13	KAMPUNG HULU	2481	95	2322	60	3	1	2	94	2	2322	62	95				2322	63
14	KAMPUNG BELANDA	1157	2	1137	17	1	1		2	1	1137	17	2				1137	18
15	TAMAN KOTA LAKSAMANA	2627	146	2289	171	21	7	14	145	8	2289	185	146	1	2		2289	189
