kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SEKSYEN 17 UTARA	2658	106	2365	147	40	7	33	110	3	2365	180	107			1	2365	185
2	SEKSYEN 17 BARAT	1749	112	1491	125	21	1	20	112	1	1491	145	112				1491	146
3	SEKSYEN 17 TENGAH	2714	177	2306	171	60	12	48	181	8	2306	219	178	2		1	2306	227
4	SEKSYEN 17 SELATAN	2250	503	1557	156	34	11	23	508	6	1557	179	505	1			1557	187
5	SEKSYEN 16	1040	436	488	83	33	5	28	437	4	488	111	436			1	488	115
6	JALAN BUKIT	3337	672	1723	775	166	13	153	673	12	1723	928	673	5	2		1723	933
7	JALAN SEMANGAT	3220	385	2394	377	64	8	56	388	5	2394	433	386	2	1		2394	437
8	SEKSYEN 5 UTARA	2243	292	1330	505	116	3	113	292	3	1330	618	292				1330	621
9	TAMAN JAYA	1181	80	810	260	31	3	28	79	4	810	288	80	1			810	290
10	KAWASAN ASSUNTA CONVENT	1739	248	974	429	88	7	81	248	7	974	510	248	2			974	515
11	KAWASAN BANDAR BAHARU	2132	1001	823	182	126	107	19	1003	105	823	201	1009	32	11	5	823	252
12	JALAN SUNGAI JERNIH	2475	227	1638	552	58	8	50	229	6	1638	602	227				1638	610
13	SEKSYEN SATU PETALING JAYA	3402	124	2849	374	55	8	47	125	7	2849	421	124	2	1	1	2849	425
14	KAWASAN BANGUNAN K.K.P.L	1566	96	831	547	92	1	91	97		831	638	96				831	639
15	SEKSYEN 5 SELATAN	2555	289	1653	535	78	9	69	290	8	1653	604	290		2		1653	610
16	SEKSYEN 17 A	1657	629	892	135	1		1	627	2	892	136	629				892	136
17	SEKSYEN 19	1857	207	1418	200	32	10	22	210	7	1418	222	207	1	2		1418	229
18	SEKSYEN 14 UTARA	2180	645	1144	329	62	7	55	650	2	1144	384	646	2			1144	388
19	SEKSYEN 14 SELATAN	1657	593	743	283	38	1	37	594		743	320	593				743	321
20	SEKSYEN 2 PETALING JAYA	1927	30	1775	113	9	5	4	33	2	1775	117	30	1			1775	121
