kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
33	BESUT	86627	84896	1212	84	434	161	273	84670	387	1212	357	84916	30	16	2	1212	450
34	SETIU	86247	85620	268	31	328	133	195	85532	221	268	226	85629	20	10	2	268	318
35	KUALA NERUS	83663	82436	780	75	371	166	205	82311	291	780	280	82465	36	8	4	780	369
36	KUALA TERENGGANU	103611	93035	9534	584	458	141	317	92873	303	9534	901	93057	30	10	2	9534	978
37	MARANG	104898	102309	2103	96	390	128	262	102262	175	2103	358	102327	25	9	7	2103	427
38	HULU TERENGGANU	73487	72716	334	34	403	229	174	72769	176	334	208	72725	16	8		334	404
39	DUNGUN	90506	86578	3089	179	660	166	494	86539	205	3089	673	86596	35	9	5	3089	772
40	KEMAMAN	107593	100040	5790	685	1078	447	631	100158	329	5790	1316	100075	83	6	6	5790	1633
