kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN ABU BAKAR	92	13	76	2	1		1	13		76	3	13				76	3
2	JLN AHMAD	52	48	1	1	2	1	1	49		1	2	48	1			1	2
3	JLN AMINAH	38	38			0			38				38					
4	JLN AZIZAH	8	8			0			8				8					
5	JLN DATO LUAR	12	12			0			12				12					
7	JLN HUSSEIN	34	32		2	0			32			2	32					2
8	JLN IBRAHIM	4	3	1		0			3		1		3				1	
9	JLN ISMAIL	46	15	30	1	0			15		30	1	15				30	1
10	JLN TUN DR. ISMAIL	12	11		1	0			11			1	11					1
11	JLN SULTANAH	17	16		1	0			16			1	16					1
12	JLN UNGKU MOHD SALLEH	14	14			0			14				14					
13	JLN DATO MOHD ALI	36	4	31	1	0			4		31	1	4				31	1
14	JLN DATO TIMOR	65	2	63		0			2		63		2				63	
15	BAREK POLIS	10	10			0			10				10					
702	IPD MERSING	274	237	4	7	26	26		247	16	4	7	238	2	1	1	4	28
