kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BANDAR PEKAN NENAS	1557	94	1455	2	6	1	5	94	1	1455	7	94				1455	8
2	JLN SEKOLAH	12	8	4		0			8		4		8				4	
3	TMN HIDAYAT	662	88	561	12	1		1	88		561	13	88				561	13
4	TMN TUAH 2	7	3	4		0			3		4		3				4	
5	KG PENG MENG	3		2		1		1			2	1					2	1
6	TAMAN GEMILANG, PEKAN NENAS	27	5	16	5	1	1		6		16	5	5				16	6
7	JLN UTAMA 35 TMN UTAMA	20	19	1		0			19		1		19				1	
8	TMN PUTERA, PEKAN NENAS	61	20	38	1	2		2	20		38	3	20				38	3
9	TMN EMAS MERAH	469	164	280	21	4	2	2	165	1	280	23	164	1			280	24
10	TMN RIA	281	59	207	13	2	2		58	3	207	13	59	1	1		207	13
11	TMN HADAYAT	86	16	70		0			16		70		16				70	
12	LDG PENG MENG	9		9		0					9						9	
13	TAMAN INTAN, PEKAN NENAS	26	14	6	5	1		1	14		6	6	14				6	6
