kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BATU 16 RAWANG	3383	2296	667	343	77	28	49	2317	7	667	392	2298			1	667	417
2	BANDAR BARU SELAYANG UTARA	3184	2004	787	351	42	14	28	2012	6	787	379	2007	4	1	3	787	382
3	BUKIT IDAMAN	4418	2078	1367	855	118	84	34	2043	119	1367	889	2086	19	10	2	1367	934
4	SELAYANG BAHARU TIGA	3857	3314	282	122	139	9	130	3311	12	282	252	3315	1	1		282	258
5	SELAYANG BAHARU DUA	1958	490	837	602	28		28	490		837	630	490				837	630
6	SELAYANG BAHARU SATU	3271	2428	368	401	74	6	68	2432	2	368	469	2430	1			368	472
7	TAMAN SELAYANG BAHARU	1815	520	1042	225	28	5	23	523	2	1042	248	520				1042	253
8	SELAYANG PANDANG	2629	1760	402	378	89	24	65	1780	4	402	443	1763		1		402	463
9	SRI MELATI	1817	355	1166	285	11	2	9	354	3	1166	294	355	1			1166	295
10	BANDAR BARU SELAYANG SELATAN	3273	2025	815	392	41	13	28	2028	10	815	420	2027	1	3	1	815	426
11	KAMPUNG BENDAHARA	3667	2626	206	727	108	19	89	2638	7	206	816	2629				206	832
12	LEMBAH MUTIARA	2906	2017	176	640	73	6	67	2015	8	176	707	2018	2			176	710
13	KAMPUNG SELAYANG PERMAI	2354	2175	36	55	88	6	82	2179	2	36	137	2176	1	1		36	140
14	KAMPUNG SELAYANG INDAH	2015	1611	214	130	60	3	57	1609	5	214	187	1611		1		214	189
15	TAMAN SELAYANG INDAH	1612	1123	339	112	38	12	26	1129	6	339	138	1123	3			339	147
16	PRIMA SELAYANG	1411	345	406	646	14	7	7	350	2	406	653	345	2			406	658
