kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG CHANG	408	4	3	2	399	399		13	390	3	2	4	4			3	397
2	KG JALAN BRUSEH	127	89	26	11	1	1		89	1	26	11	89				26	12
3	KG JALAN PAKU	65	56		7	2	2		56	2		7	56					9
4	KG KUALA GEPAI	152	88	2	20	42	42		90	40	2	20	88				2	62
5	KG LEMBAH	23	23			0			23				23					
6	LABOURERS LINES	3			3	0						3						3
7	SEKOLAH KEBANGSAAN	1	1			0			1				1					
8	WATER SUPPLY	6	6			0			6				6					
9	KG SENTA	259	1	3	1	254	254		6	249	3	1	1	2			3	253
10	TMN BATANG PADANG	212	9	100	103	0			9		100	103	9				100	103
11	KG PASIR	27	26		1	0			26			1	26					1
12	TMN DAYA	390	70	101	214	5	5		72	3	101	214	70				101	219
