kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SRI SEPAKAT	386	368	9	5	4	2	2	370		9	7	368				9	9
2	LAM LEE	747	166	560	16	5	1	4	165	2	560	20	166				560	21
3	LADANG CHAAH	573	429	4	129	11		11	428	1	4	140	429				4	140
4	LADANG YONG PENG BHG. `B`	842	306	291	236	9		9	306		291	245	306				291	245
5	KANGKAR BAHRU	2578	400	2080	84	14		14	394	6	2080	98	400				2080	98
6	YONG PENG UTARA	6914	1293	4867	714	40	8	32	1291	10	4867	746	1294		2	1	4867	750
7	BANDAR YONG PENG UTARA	1962	272	1655	28	7		7	271	1	1655	35	272				1655	35
8	BANDAR YONG PENG TENGAH	1276	254	1001	15	6	2	4	251	5	1001	19	255			1	1001	19
9	BANDAR YONG PENG SELATAN	1180	175	964	36	5	3	2	172	6	964	38	175	1			964	40
10	YONG PENG SELATAN	3840	2216	1359	238	27	5	22	2215	6	1359	260	2216		3		1359	262
11	LADANG YONG PENG	915	619	171	120	5	1	4	615	5	171	124	619				171	125
12	KAMPONG MANONG	1900	1673	142	69	16	2	14	1674	1	142	83	1674		1		142	83
13	TAMAN JELITA	1790	37	1737	13	3		3	37		1737	16	37				1737	16
