kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BATU MAPAN	2		1		1	1			1	1			1			1	
2	BATU DANAU	286	13	32		241	239	2	18	234	32	2	13	201	4	34	32	2
3	KG BIDANG	260	23	13		224	224		38	209	13		23	192	2	30	13	
4	KG BAMBANGAN	71	3	5		63	63		6	60	5		3	59		4	5	
5	KG DANAU	75	5	3		67	67		7	65	3		5	61	1	5	3	
6	DANAU BAZAAR	17		10		7	7			7	10			6		1	10	
7	KUALA AWANG	121	56	19		46	46		62	40	19		56	41	2	3	19	
8	KG LAMBUAK	110	8	7		95	95		12	91	7		8	87	1	7	7	
9	PANDAK	74	4	8		62	62		7	59	8		4	55	1	6	8	
10	PUCHOK MANGGIS	21		2		19	19			19	2			18	1		2	
11	PANGKALAN MADANG	286	17	11		258	258		19	256	11		17	242	2	14	11	
12	PANGKALAN JAWA	311	9	9		293	293		17	285	9		9	263	1	29	9	
13	TARHADAN	4				4	4			4				3		1		
14	KG APAD EPIL	9	1			8	8		3	6			1	6		2		
15	KG BERAONG	11	1			10	10		1	10			1	8		2		
16	KG MEDAIT	195	127	13		55	55		128	54	13		127	46	2	7	13	
17	KG TEDUNGAN	150	33	9		108	108		40	101	9		33	95		13	9	
18	KG BELADING	103	61	1		41	41		69	33	1		61	38	1	2	1	
19	KG ANAK TUNO	35	1	3		31	31			32	3		1	26	2	3	3	
20	KG TRUMBA	13				13	13		1	12				11	1	1		
21	RH. UNGI AK. LUNGAT PALAS, SIMPANG DANAU	74	13			61	61		16	58			13	58		3		
22	RH UNGI	13				13	13			13				13				
23	KG BT MEMANGAN	10				10	10		1	9				10				
801	PENGUNDI TIDAK HADIR	2		2		0					2						2	
