kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	RH LENGGANG SG MENYAN	39	3			36	36		1	38			3	36				
2	RH MAWAN SG MENYAN	53		1		52	52			52	1			52			1	
3	RH JAGAU ULU MENYAN	53		3		50	50		5	45	3			48	2		3	
4	RH ANGKAH BTG REJANG	85		3		82	82		2	80	3			82			3	
5	RH JIMBU SG MENYAN	14		1		13	13			13	1			13			1	
6	MENYAN	230	4	81		145	145		8	141	81		4	141	1	3	81	
7	RH LAPOK SG MENYAN	65				65	65		9	56				65				
8	RH RADIN SG MENYAN	80	1	1		78	78		3	76	1		1	78			1	
9	RH RUMPANG SG MENYAN	119	3	6		110	110		4	109	6		3	110			6	
10	RH USAN SG MENYAN	4		1		3	3		1	2	1			3			1	
11	RH SURAN SG SENGAN	100	4	5		91	91		4	91	5		4	90	1		5	
12	RH SAWAI SG SENGAN	137				137	137		3	134				131	5	1		
13	RH LUBAU SG SENGAN	73	3			70	70		4	69			3	68	1	1		
14	RH ENTALAI SG SENGAN	63	1			62	62		4	59			1	62				
15	RH GIRI SG SENGAN	52	2	1		49	49		5	46	1		2	48		1	1	
16	RH KALANG ULU BON OYA RD	93	1	3		89	89		10	80	3		1	88		1	3	
17	RH UNDI SG LUTONG	18				18	18			18				17	1			
18	RH NGACHIT	31	1	2		28	28			29	2		1	27		1	2	
19	BATU 15-16 JLN OYA	321	7	57		257	257		13	251	57		7	248	4	5	57	
20	RH SINGGAI ULU BON	67	2	3		62	61	1	2	61	3	1	2	60	1		3	1
21	RH NAGA ULU BON	78	1			77	77		8	70			1	77				
22	RH UYAK ULU PASAI	26	1	1		24	24		1	24	1		1	24			1	
23	RUMAH ABONG SUNGAI PASAI	11	1			10	10		1	10			1	9		1		
24	RH AGATHA JLN SENGAN	29	1			28	28		3	26			1	28				
25	RH BILAM SG SENGAN	24	4			20	20		5	19			4	18	1	1		
466	BN KE-6 REJ SEMPADAN (JUNACO PLKN)	160	90	1		69	67	2	75	82	1	2	90	60	3	4	1	2
469	MARKAS KE-31 INFANTRI KEM PLKN JUNACO PARK SIBU	174	93	3		78	77	1	88	82	3	1	93	64	10	3	3	1
