kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KARAMBUNAI	4412	2510	30	46	1825	1648	177	3709	449	30	223	2528	171	53	12	30	1617
2	GUDON	2442	621	229	10	1582	1438	144	1865	194	229	154	622	14	1	2	229	1574
3	INANAM LAUT	2439	465	631	10	1333	1215	118	1399	281	631	128	469	4			631	1335
4	LIKAS BARU	3673	835	120	18	2700	2290	410	2955	170	120	428	838	6	3	3	120	2703
5	LIKAS DARAT	2120	554	210	27	1329	1086	243	1525	115	210	270	557	11		1	210	1341
6	KAMPONG LIKAS	2833	503	286	20	2024	1689	335	2066	126	286	355	503	6		2	286	2036
7	TAMAN INDAH PERMAI	4565	833	593	31	3108	2729	379	2976	586	593	410	840	18	3	7	593	3104
8	BANGKA-BANGKA	1693	241	773	35	644	591	53	679	153	773	88	243	11		2	773	664
9	KUROL MELANGI	1562	330	362	39	831	718	113	872	176	362	152	331	3		1	362	865
10	DARAU	1608	153	216	1	1238	1192	46	1243	102	216	47	153	2			216	1237
11	WARISAN	2401	404	92	10	1895	1637	258	1864	177	92	268	404	6	3		92	1896
12	RAMPAYAN	2161	170	218	7	1766	1678	88	1522	326	218	95	171	2	3	1	218	1766
13	KIBAGU	2542	163	47	2	2330	1783	547	1735	211	47	549	163	5	3	2	47	2322
