kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KANTHAN	3769	203	3456	102	8	3	5	204	2	3456	107	203				3456	110
2	KUANG	1316	1237	10	7	62	62		1285	14	10	7	1237				10	69
3	KAMPONG ULU CHEMOR	736	657	2	2	75	73	2	729	1	2	4	658				2	76
4	KAMPONG CHIK ZAINAL	1971	1634	46	238	53	3	50	1634	3	46	288	1634	1			46	290
5	TANAH HITAM	3164	892	2078	179	15	5	10	895	2	2078	189	893	2	1		2078	190
6	CHANGKAT KINDING	608	68	407	133	0			68		407	133	68				407	133
7	HOSPITAL BAHAGIA	1382	795	111	471	5	1	4	789	7	111	475	795				111	476
8	TANJONG RAMBUTAN	688	14	4	19	651	650	1	558	106	4	20	14				4	670
9	TANJONG RAMBUTAN UTARA	1501	259	649	568	25	3	22	259	3	649	590	260	2			649	590
10	TANJONG RAMBUTAN BARAT	4289	2512	499	1239	39	17	22	2525	4	499	1261	2513	1	1	1	499	1274
11	KAWASAN POLIS HUTAN	5478	4681	62	193	542	529	13	4915	295	62	206	4733	64	25	10	62	584
12	KAMPUNG TERSUSUN BATU 8	2082	1614	234	228	6	5	1	1616	3	234	229	1614	2	1		234	231
13	BANDAR BARU PUTRA	4186	2481	590	1059	56	32	24	2502	11	590	1083	2486	10	2		590	1098
14	PAKATAN JAYA	1576	379	1057	126	13	6	7	382	3	1057	133	380				1057	138
15	TAMAN PERPADUAN	3731	3073	338	288	32	23	9	3084	12	338	297	3074	3	1		338	315
16	BANDAR BARU SUNWAY	1322	806	280	161	75	72	3	848	30	280	164	806	1	2		280	233
17	KAMPONG TERSUSUN BATU 5	5811	3816	996	961	38	18	20	3824	10	996	981	3817	3	1	1	996	993
18	TAMBUN	3691	2148	1222	294	27	15	12	2152	11	1222	306	2149	6			1222	314
19	JALAN TAMBUN	2645	1719	392	186	348	325	23	1758	286	392	209	1721	135	55	6	392	336
