kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
15	ASAJAYA	12451	10116	1208		1127	1124	3	10047	1193	1208	3	10116	1069	45	10	1208	3
16	MUARA TUANG	18325	12936	1094		4295	4273	22	12966	4243	1094	22	12936	3029	1201	43	1094	22
17	STAKAN	15524	6476	2947		6101	5993	108	6614	5854	2947	109	6476	3240	2665	87	2947	109
