kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TIONG HUA	3171	46	3064		61	60	1	46	60	3064	1	46	59		1	3064	1
2	TONG SANG	2732	16	2648		68	67	1	12	71	2648	1	16	63	1	3	2648	1
3	KELADI	3337	1216	927		1193	1193		1289	1120	927		1216	1151	22	20	927	
4	KAPOR LIMA	2279	17	2176		86	86		15	88	2176		17	79	1	6	2176	
5	LEMBANGAN	677	3	649		25	25		2	26	649		3	24	1		649	
6	UK DAIK	3500	20	3393		87	87		19	88	3393		20	79	2	6	3393	
7	HARDIN	2423	32	2298		93	92	1	34	90	2298	1	32	81	7	4	2298	1
8	LAI CHEE	1460	31	1378		51	51		29	53	1378		31	44	4	3	1378	
9	MERLIN	1041	12	997		32	32		12	32	997		12	30		2	997	
10	HUA KIEW	2685	27	2621		37	36	1	21	42	2621	1	27	31	1	4	2621	1
11	HIN YU	2972	64	2850		58	56	2	61	59	2850	2	64	53	3		2850	2
12	LAYANG - LAYANG	1223	13	1202		8	8		10	11	1202		13	5	1	2	1202	
13	MANGGIS	519	10	498		11	9	2	11	8	498	2	10	8	1		498	2
14	MALING	559	3	552		4	4		3	4	552		3	2	1	1	552	
