kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN DESA SERINDIT	60	7	36	17	0			7		36	17	7				36	17
2	JLN TERATAI	10	7	3		0			7		3		7				3	
3	TAMAN SINGA MAS	101	47	49	5	0			47		49	5	47				49	5
4	TAMAN DESA TERATAI	76	25	37	14	0			25		37	14	25				37	14
5	TAMAN 1228	40	3	30	7	0			3		30	7	3				30	7
6	TAMAN LKNP BUKIT SETONGKOL	1059	909	101	42	7	5	2	909	5	101	44	910				101	48
7	TAMAN DAHLIA	80	45	31	4	0			45		31	4	45				31	4
8	TAMAN WAWASAN	44	11	31	2	0			11		31	2	11				31	2
9	TAMAN SETONGKOL JAYA	110	39	57	11	3	1	2	40		57	13	39				57	14
10	TAMAN SRI SETONGKOL	31	10	17	4	0			10		17	4	10				17	4
11	TMN WAWASAN	16	5	11		0			5		11		5				11	
12	TMN 1228 FASA 2	6		6		0					6						6	
13	TMN JAYA	5		5		0					5						5	
14	TMN SETONGKOL FASA 2	13	5	7	1	0			5		7	1	5				7	1
15	TMN BUKIT SETONGKOL 4	10	6	4		0			6		4		6				4	
