kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAWASAN PERUMAHAN PERBANDARAN	34	23	5	6	0			23		5	6	23				5	6
2	FLAT BANDARAYA GOMBAK 1-A	536	477	30	24	5		5	475	2	30	29	477				30	29
3	KAMPONG MADRASAH	18	17	1		0			17		1		17				1	
4	R/PANGSA TAMAN MELATI BLOCK C	629	604	2	13	10	6	4	610		2	17	607	1		1	2	18
5	R/PANGSA DEWAN BANDARAYA GOMBAK	5164	3965	340	745	114	23	91	3979	9	340	836	3966	4	6		340	848
6	R/PANGSA SRI TIOMAN	1081	891	51	75	64	17	47	906	2	51	122	893		1		51	136
7	R/PANGSA 2B JLN PERTAHANAN	134	67	58	7	2	1	1	68		58	8	68				58	8
8	TAMAN SRI MELATI JLN /22A	40	22	17	1	0			22		17	1	22				17	1
9	MELATI IMPIAN APT	29	24	1	3	1		1	24		1	4	24				1	4
801	PENGUNDI TIDAK HADIR	6	6			0			6				6					
